timeSec,value
2.35,-0.010739
2.3583,-0.009578
2.3667,0.016681
2.375,-0.016568
2.3833,0.01575
2.3917,-0.015857
2.4,0.013007
2.4083,-0.004146
2.4167,-0.027638
2.425,0.016914
2.4333,-0.005583
2.4417,0.008216
2.45,0.011911
2.4583,0.036658
2.4667,0.021048
2.475,-0.02336
2.4833,0.008378
2.4917,-0.011521
2.5,0.033165
2.5083,0.052268
2.5167,0.049216
2.525,0.078192
2.5333,0.016361
2.5417,0.095622
2.55,0.074788
2.5583,0.122736
2.5667,0.081429
2.575,0.087138
2.5833,0.033851
2.5917,0.039487
2.6,0.027717
2.6083,0.005544
2.6167,0.017088
2.625,-0.020899
2.6333,0.037612
2.6417,0.043644
2.65,-0.014351
2.6583,0.023538
2.6667,0.01391
2.675,-0.059935
2.6833,-0.136949
2.6917,0.132352
2.7,0.673622
2.7083,0.957612
2.7167,0.652516
2.725,0.228962
2.7333,0.03234
2.7417,0.016547
2.75,0.022588
2.7583,-0.007527
2.7667,-0.005023
2.775,0.024861
2.7833,0.010598
2.7917,0.014141
2.8,-0.005117
2.8083,0.023642
2.8167,0.010885
2.825,0.068992
2.8333,0.051541
2.8417,0.093191
2.85,0.041925
2.8583,0.141042
2.8667,0.102504
2.875,0.139759
2.8833,0.180857
2.8917,0.194871
2.9,0.2058
2.9083,0.157591
2.9167,0.156774
2.925,0.171895
2.9333,0.167262
2.9417,0.108818
2.95,0.068061
2.9583,0.069559
2.9667,0.078144
2.975,0.012251
2.9833,0.040218
2.9917,0.023222
3,0.013531
3.0083,0.021774
3.0167,0.031969
3.025,-0.011947
3.0333,0.040675
3.0417,0.048038
3.05,0.009542
3.0583,0.015989
3.0667,-0.014891
3.075,-0.003845
3.0833,0.002316
3.0917,0.044697
3.1,0.016612
3.1083,0.011941
3.1167,0.016305
3.125,0.044797
3.1333,-0.004973
3.1417,-0.010761
3.15,0.024223
3.1583,0.012807
3.1667,0.02565
3.175,0.047103
3.1833,0.043879
3.1917,0.05029
3.2,-0.021207
3.2083,0.049596
3.2167,0.013579
3.225,0.04299
3.2333,-0.0223
3.2417,-0.004243
3.25,0.004273
3.2583,-0.022845
3.2667,0.051834
3.275,0.005795
3.2833,-0.0086
3.2917,0.015002
3.3,0.012794
3.3083,0.048107
3.3167,0.006038
3.325,0.025712
3.3333,0.073869
3.3417,0.028567
3.35,0.107073
3.3583,0.077079
3.3667,0.115252
3.375,0.101612
3.3833,0.122799
3.3917,0.042277
3.4,0.021044
3.4083,0.073584
3.4167,0.04887
3.425,-0.002636
3.4333,-0.004635
3.4417,0.049958
3.45,0.023298
3.4583,0.046664
3.4667,0.047363
3.475,0.025912
3.4833,-0.076811
3.4917,-0.148612
3.5,0.024814
3.5083,0.564761
3.5167,0.933671
3.525,0.820842
3.5333,0.403417
3.5417,0.127608
3.55,-0.003295
3.5583,0.0503
3.5667,0.03056
3.575,0.002488
3.5833,0.054476
3.5917,0.001544
3.6,-0.00497
3.6083,0.058216
3.6167,0.014642
3.625,0.02971
3.6333,0.050348
3.6417,0.082966
3.65,0.052532
3.6583,0.049334
3.6667,0.078801
3.675,0.083516
3.6833,0.14529
3.6917,0.129967
3.7,0.146163
3.7083,0.183031
3.7167,0.227634
3.725,0.166356
3.7333,0.15544
3.7417,0.142383
3.75,0.116079
3.7583,0.076328
3.7667,0.087353
3.775,0.101516
3.7833,0.057476
3.7917,0.01262
3.8,0.052646
3.8083,0.041845
3.8167,-0.014266
3.825,0.003351
3.8333,0.015184
3.8417,0.036591
3.85,0.017946
3.8583,0.01443
3.8667,0.023108
3.875,0.023084
3.8833,0.001235
3.8917,0.001595
3.9,-0.020651
3.9083,-0.002739
3.9167,-0.01843
3.925,-0.003553
3.9333,0.038547
3.9417,0.033257
3.95,0.01789
3.9583,-0.020676
3.9667,0.012713
3.975,-0.015688
3.9833,-0.004375
3.9917,0.009965
4,-0.008084
4.0083,0.015725
4.0167,0.045304
4.025,0.004468
4.0333,-0.023616
4.0417,-0.016033
4.05,0.043514
4.0583,0.018734
4.0667,0.042058
4.075,-0.022385
4.0833,-0.006362
4.0917,0.024889
4.1,0.006082
4.1083,0.005887
4.1167,0.021691
4.125,0.007332
4.1333,0.039123
4.1417,0.068368
4.15,0.081634
4.1583,0.089613
4.1667,0.073108
4.175,0.092097
4.1833,0.090912
4.1917,0.109572
4.2,0.118635
4.2083,0.092814
4.2167,0.066795
4.225,0.01463
4.2333,0.02144
4.2417,0.013228
4.25,0.037597
4.2583,-0.014389
4.2667,-0.007345
4.275,0.02937
4.2833,0.052943
4.2917,0.002143
4.3,-0.119845
4.3083,-0.095874
4.3167,0.385229
4.325,0.855299
4.3333,0.877434
4.3417,0.488631
4.35,0.172305
4.3583,0.008346
4.3667,0.010477
4.375,0.042231
4.3833,0.05627
4.3917,0.018559
4.4,-0.012531
4.4083,0.041684
4.4167,-0.007923
4.425,0.06037
4.4333,-0.010279
4.4417,0.067868
4.45,0.013198
4.4583,0.059111
4.4667,0.050696
4.475,0.116706
4.4833,0.131102
4.4917,0.117967
4.5,0.173925
4.5083,0.195848
4.5167,0.233914
4.525,0.235226
4.5333,0.196902
4.5417,0.206373
4.55,0.17038
4.5583,0.163062
4.5667,0.077297
4.575,0.102234
4.5833,0.049201
4.5917,0.052064
4.6,0.070107
4.6083,0.036195
4.6167,0.043493
4.625,-0.015012
4.6333,0.021253
4.6417,0.001849
4.65,0.058174
4.6583,0.012769
4.6667,0.035114
4.675,0.01482
4.6833,0.017929
4.6917,-0.013337
4.7,0.013865
4.7083,0.013872
4.7167,0.019841
4.725,0.005754
4.7333,0.016354
4.7417,0.024975
4.75,0.007655
4.7583,0.01575
4.7667,0.007712
4.775,0.042816
4.7833,0.047785
4.7917,0.028487
4.8,0.035149
4.8083,0.020779
4.8167,0.018721
4.825,0.02654
4.8333,-0.000319
4.8417,0.009568
4.85,0.047103
4.8583,0.013739
4.8667,0.038574
4.875,0.051137
4.8833,0.02583
4.8917,0.035195
4.9,-0.014548
4.9083,0.039017
4.9167,-0.009575
4.925,0.03858
4.9333,0.042733
4.9417,0.056814
4.95,0.009708
4.9583,0.052642
4.9667,0.038678
4.975,0.090919
4.9833,0.131062
4.9917,0.094624
5,0.113629
5.0083,0.082241
5.0167,0.096049
5.025,0.071373
5.0333,0.086486
5.0417,0.001741
5.05,0.030145
5.0583,0.059932
5.0667,0.000704
5.075,0.008075
5.0833,-0.006997
5.0917,-0.016689
5.1,0.020398
5.1083,-0.104892
5.1167,-0.145924
5.125,0.238174
5.1333,0.771034
5.1417,0.926544
5.15,0.615722
5.1583,0.196006
5.1667,0.048941
5.175,0.064621
5.1833,0.032746
5.1917,-0.015663
5.2,-0.014836
5.2083,0.032215
5.2167,0.007838
5.225,0.016819
5.2333,0.026067
5.2417,-0.005291
5.25,0.036448
5.2583,0.042968
5.2667,0.070179
5.275,0.067722
5.2833,0.080073
5.2917,0.10872
5.3,0.104034
5.3083,0.132204
5.3167,0.180065
5.325,0.227033
5.3333,0.237116
5.3417,0.208148
5.35,0.202642
5.3583,0.145353
5.3667,0.151947
5.375,0.131341
5.3833,0.099657
5.3917,0.103127
5.4,0.103436
5.4083,0.030201
5.4167,0.071483
5.425,0.05444
5.4333,0.004492
5.4417,0.00265
5.45,-0.01308
5.4583,-0.015025
5.4667,-0.002947
5.475,0.043519
5.4833,0.028556
5.4917,-0.004322
5.5,0.051255
5.5083,0.04631
5.5167,0.056208
5.525,0.050901
5.5333,-0.017393
5.5417,0.052464
5.55,-0.002457
5.5583,0.053188
5.5667,0.009099
5.575,0.053893
5.5833,0.009943
5.5917,0.036401
5.6,0.029186
5.6083,-0.011153
5.6167,0.008519
5.625,0.045874
5.6333,0.047544
5.6417,-0.004115
5.65,0.032347
5.6583,0.022529
5.6667,0.004887
5.675,0.056728
5.6833,0.05779
5.6917,0.009826
5.7,0.041906
5.7083,0.037361
5.7167,0.059571
5.725,0.050047
5.7333,0.003483
5.7417,0.010709
5.75,0.021643
5.7583,0.016574
5.7667,0.0254
5.775,0.040845
5.7833,0.113155
5.7917,0.090131
5.8,0.117371
5.8083,0.119372
5.8167,0.10294
5.825,0.0807
5.8333,0.084266
5.8417,0.02357
5.85,0.07029
5.8583,0.019272
5.8667,0.012573
5.875,-0.003331
5.8833,-0.015343
5.8917,0.031714
5.9,0.014448
5.9083,0.045125
5.9167,-0.023691
5.925,-0.133848
5.9333,0.093731
5.9417,0.631568
5.95,0.925347
5.9583,0.729892
5.9667,0.302829
5.975,0.09506
5.9833,0.055551
5.9917,0.029904
6,-0.015068
6.0083,-0.005142
6.0167,0.003841
6.025,-0.000809
6.0333,0.001527
6.0417,-0.003142
6.05,0.021076
6.0583,0.018019
6.0667,0.060177
6.075,0.06528
6.0833,0.046999
6.0917,0.114754
6.1,0.126071
6.1083,0.128778
6.1167,0.168764
6.125,0.181132
6.1333,0.190658
6.1417,0.168658
6.15,0.22958
6.1583,0.177356
6.1667,0.153122
6.175,0.125492
6.1833,0.116917
6.1917,0.1132
6.2,0.075037
6.2083,0.03417
6.2167,0.056251
6.225,0.022538
6.2333,0.001368
6.2417,-0.00095
6.25,0.00873
6.2583,0.028658
6.2667,-0.002497
6.275,0.054152
6.2833,0.055295
6.2917,0.057444
6.3,0.002665
6.3083,0.048331
6.3167,0.027627
6.325,0.020952
6.3333,0.035265
6.3417,-0.012246
6.35,0.002144
6.3583,0.035754
6.3667,0.035622
6.375,0.002619
6.3833,0.057329
6.3917,0.064577
6.4,-0.004307
6.4083,0.038968
6.4167,0.008614
6.425,0.011935
6.4333,0.060633
6.4417,-0.006553
6.45,0.013556
6.4583,-0.009077
6.4667,0.039292
6.475,-0.012503
6.4833,0.042316
6.4917,0.046723
6.5,0.032413
6.5083,0.000351
6.5167,0.057538
6.525,0.053348
6.5333,0.023689
6.5417,0.054202
6.55,0.037039
6.5583,0.005045
6.5667,0.069036
6.575,0.088239
6.5833,0.060939
6.5917,0.058069
6.6,0.104387
6.6083,0.130226
6.6167,0.123037
6.625,0.10331
6.6333,0.093862
6.6417,0.049386
6.65,0.090058
6.6583,0.074654
6.6667,0.014717
6.675,0.05202
6.6833,-0.002538
6.6917,0.02066
6.7,0.041457
6.7083,0.029226
6.7167,-0.014945
6.725,-0.005772
6.7333,-0.105284
6.7417,-0.04308
6.75,0.455133
6.7583,0.87001
6.7667,0.880178
6.775,0.447207
6.7833,0.131526
6.7917,0.054967
6.8,-0.002197
6.8083,0.023529
6.8167,0.065016
6.825,0.065419
6.8333,0.054165
6.8417,0.022095
6.85,-0.001187
6.8583,0.042621
6.8667,0.074007
6.875,0.068045
6.8833,0.060027
6.8917,0.10838
6.9,0.124485
6.9083,0.135012
6.9167,0.158537
6.925,0.192139
6.9333,0.171146
6.9417,0.182658
6.95,0.2409
6.9583,0.209913
6.9667,0.186568
6.975,0.194442
6.9833,0.146643
6.9917,0.113274
7,0.136764
7.0083,0.091346
7.0167,0.105605
7.025,0.032807
7.0333,0.017103
7.0417,0.043456
7.05,0.003097
7.0583,0.032944
7.0667,0.020177
7.075,0.035332
7.0833,0.045777
7.0917,0.050076
7.1,0.034552
7.1083,0.067177
7.1167,0.00939
7.125,0.038322
7.1333,-0.006338
7.1417,0.041858
7.15,0.032497
7.1583,0.012809
7.1667,0.03906
7.175,0.057007
7.1833,0.066644
7.1917,0.04994
7.2,0.053882
7.2083,0.002586
7.2167,0.057218
7.225,0.047482
7.2333,0.023411
7.2417,0.041231
7.25,0.062031
7.2583,0.066996
7.2667,0.01796
7.275,-0.002995
7.2833,0.023894
7.2917,-0.009461
7.3,0.050052
7.3083,-0.008414
7.3167,0.058525
7.325,0.007936
7.3333,0.02297
7.3417,0.028542
7.35,0.063795
7.3583,-0.006244
7.3667,0.026183
7.375,0.041793
7.3833,0.071379
7.3917,0.087776
7.4,0.09447
7.4083,0.119651
7.4167,0.115501
7.425,0.107232
7.4333,0.114506
7.4417,0.120721
7.45,0.120936
7.4583,0.05485
7.4667,0.026802
7.475,0.069723
7.4833,0.064537
7.4917,0.041029
7.5,0.001009
7.5083,0.059733
7.5167,0.052245
7.525,0.040836
7.5333,0.028532
7.5417,-0.103658
7.55,-0.075213
7.5583,0.307335
7.5667,0.750208
7.575,0.932793
7.5833,0.587276
7.5917,0.210342
7.6,0.056745
7.6083,0.056119
7.6167,0.011548
7.625,0.027801
7.6333,0.047937
7.6417,0.071825
7.65,0.025127
7.6583,0.075831
7.6667,0.030348
7.675,0.086435
7.6833,0.101976
7.6917,0.097851
7.7,0.082523
7.7083,0.15676
7.7167,0.143561
7.725,0.1633
7.7333,0.222741
7.7417,0.222966
7.75,0.251248
7.7583,0.281813
7.7667,0.230379
7.775,0.247345
7.7833,0.23452
7.7917,0.190322
7.8,0.16851
7.8083,0.171017
7.8167,0.159779
7.825,0.134164
7.8333,0.090082
7.8417,0.067506
7.85,0.107476
7.8583,0.075879
7.8667,0.060425
7.875,0.088575
7.8833,0.038301
7.8917,0.103452
7.9,0.069397
7.9083,0.071753
7.9167,0.059714
7.925,0.091502
7.9333,0.046225
7.9417,0.058646
7.95,0.020761
7.9583,0.044232
7.9667,0.051993
7.975,0.024344
7.9833,0.048807
7.9917,0.079856
8,0.048
8.0083,0.027046
8.0167,0.002553
8.025,0.066668
8.0333,0.067047
8.0417,0.006647
8.05,0.01947
8.0583,0.046453
8.0667,0.056258
8.075,0.022562
8.0833,0.038141
8.0917,0.019808
8.1,0.057025
8.1083,0.000758
8.1167,0.037863
8.125,0.04559
8.1333,0.01473
8.1417,0.04199
8.15,-0.003071
8.1583,0.069297
8.1667,0.0091
8.175,0.018039
8.1833,0.048133
8.1917,0.081798
8.2,0.046972
8.2083,0.075805
8.2167,0.095487
8.225,0.082579
8.2333,0.133179
8.2417,0.096995
8.25,0.074282
8.2583,0.080945
8.2667,0.104462
8.275,0.043421
8.2833,0.030072
8.2917,0.044278
8.3,0.022608
8.3083,0.007874
8.3167,0.021147
8.325,0.070163
8.3333,0.051092
8.3417,0.029285
8.35,-0.060444
8.3583,-0.119615
8.3667,0.11671
8.375,0.673172
8.3833,0.919803
8.3917,0.739715
8.4,0.317916
8.4083,0.083415
8.4167,0.059499
8.425,0.029525
8.4333,0.052242
8.4417,0.014753
8.45,0.066211
8.4583,0.03682
8.4667,0.049267
8.475,0.076087
8.4833,0.010144
8.4917,0.065716
8.5,0.053148
8.5083,0.035293
8.5167,0.092256
8.525,0.082468
8.5333,0.120154
8.5417,0.119792
8.55,0.171518
8.5583,0.228359
8.5667,0.177069
8.575,0.175458
8.5833,0.187925
8.5917,0.168958
8.6,0.190163
8.6083,0.197683
8.6167,0.140755
8.625,0.094607
8.6333,0.126858
8.6417,0.064474
8.65,0.032877
8.6583,0.018464
8.6667,0.06008
8.675,0.056184
8.6833,0.075529
8.6917,0.000659
8.7,0.03859
8.7083,0.074361
8.7167,0.024161
8.725,0.03766
8.7333,0.014887
8.7417,0.043495
8.75,0.013236
8.7583,0.015602
8.7667,0.005499
8.775,0.064327
8.7833,0.056353
8.7917,0.032725
8.8,0.050033
8.8083,0.012767
8.8167,0.041558
8.825,0.07158
8.8333,0.017977
8.8417,0.067701
8.85,0.029624
8.8583,0.037319
8.8667,0.051361
8.875,0.030535
8.8833,0.053833
8.8917,0.0376
8.9,0.044715
8.9083,0.005175
8.9167,-0.000035
8.925,0.058071
8.9333,0.013272
8.9417,0.011559
8.95,0.042102
8.9583,0.03786
8.9667,0.003358
8.975,0.046058
8.9833,0.078508
8.9917,0.05146
9,0.059717
9.0083,0.090445
9.0167,0.070907
9.025,0.122115
9.0333,0.085282
9.0417,0.11725
9.05,0.080604
9.0583,0.095014
9.0667,0.067999
9.075,0.048327
9.0833,0.080931
9.0917,0.056036
9.1,0.027719
9.1083,0.027764
9.1167,0.008027
9.125,0.061215
9.1333,0.070042
9.1417,0.065114
9.15,0.031001
9.1583,-0.042462
9.1667,-0.147032
9.175,-0.002246
9.1833,0.507527
9.1917,0.913199
9.2,0.850535
9.2083,0.396369
9.2167,0.127979
9.225,0.041655
9.2333,0.041123
9.2417,0.012523
9.25,0.00291
9.2583,0.033061
9.2667,0.049123
9.275,0.01025
9.2833,0.065409
9.2917,0.031023
9.3,0.070133
9.3083,0.078128
9.3167,0.069307
9.325,0.112675
9.3333,0.061048
9.3417,0.156348
9.35,0.173183
9.3583,0.14685
9.3667,0.153864
9.375,0.227835
9.3833,0.199434
9.3917,0.185408
9.4,0.220946
9.4083,0.200201
9.4167,0.144319
9.425,0.139456
9.4333,0.098651
9.4417,0.144172
9.45,0.109121
9.4583,0.041936
9.4667,0.088706
9.475,0.052171
9.4833,0.041869
9.4917,0.015384
9.5,0.078804
9.5083,0.042696
9.5167,0.075469
9.525,0.075341
9.5333,0.022636
9.5417,0.039913
9.55,0.014114
9.5583,0.022855
9.5667,0.05205
9.575,0.028308
9.5833,0.040787
9.5917,0.053434
9.6,0.029812
9.6083,0.028938
9.6167,0.061826
9.625,0.064672
9.6333,0.065863
9.6417,0.000257
9.65,0.075409
9.6583,0.016193
9.6667,0.01071
9.675,0.024963
9.6833,0.020967
9.6917,0.046032
9.7,0.014402
9.7083,0.026081
9.7167,0.039102
9.725,0.026477
9.7333,0.004091
9.7417,0.070777
9.75,0.052331
9.7583,0.051439
9.7667,0.068786
9.775,0.011625
9.7833,0.007824
9.7917,0.030662
9.8,0.05743
9.8083,0.073351
9.8167,0.091201
9.825,0.049015
9.8333,0.096814
9.8417,0.067807
9.85,0.0787
9.8583,0.132971
9.8667,0.140361
9.875,0.106117
9.8833,0.077153
9.8917,0.112421
9.9,0.077909
9.9083,0.041802
9.9167,0.051371
9.925,0.016787
9.9333,0.057552
9.9417,0.045482
9.95,0.054029
9.9583,0.005727
9.9667,0.032665
9.975,-0.104533
9.9833,-0.073498
9.9917,0.35948
10,0.857618
10.0083,0.921405
10.0167,0.548725
10.025,0.230036
10.0333,0.081788
10.0417,0.00334
10.05,0.005885
10.0583,0.014054
10.0667,0.066535
10.075,0.036921
10.0833,0.050323
10.0917,0.020842
10.1,0.012344
10.1083,0.015428
10.1167,0.06685
10.125,0.046271
10.1333,0.063858
10.1417,0.101169
10.15,0.090365
10.1583,0.130118
10.1667,0.159851
10.175,0.186107
10.1833,0.232004
10.1917,0.201882
10.2,0.209501
10.2083,0.189311
10.2167,0.21665
10.225,0.163992
10.2333,0.176742
10.2417,0.143369
10.25,0.080945
10.2583,0.09839
10.2667,0.071414
10.275,0.069564
10.2833,0.070269
10.2917,0.01201
10.3,0.041759
10.3083,0.02642
10.3167,0.051468
10.325,0.056201
10.3333,0.012477
10.3417,0.037247
10.35,0.016473
10.3583,0.035135
10.3667,0.031478
10.375,0.011094
10.3833,0.003989
10.3917,0.040732
10.4,0.055573
10.4083,0.043621
10.4167,0.016256
10.425,0.007105
10.4333,0.00735
10.4417,0.058536
10.45,0.065579
10.4583,0.067245
10.4667,0.015273
10.475,0.06091
10.4833,0.0259
10.4917,0.063238
10.5,0.050205
10.5083,0.038341
10.5167,0.031323
10.525,0.062908
10.5333,0.063404
10.5417,0.074332
10.55,0.057241
10.5583,0.06384
10.5667,0.070914
10.575,0.034685
10.5833,0.065595
10.5917,0.005687
10.6,0.007023
10.6083,0.056295
10.6167,0.041206
10.625,0.097215
10.6333,0.079043
10.6417,0.063498
10.65,0.135549
10.6583,0.127281
10.6667,0.098095
10.675,0.150597
10.6833,0.099372
10.6917,0.090665
10.7,0.079734
10.7083,0.078854
10.7167,0.022184
10.725,0.043925
10.7333,0.059332
10.7417,0.00676
10.75,0.083421
10.7583,0.016818
10.7667,0.015669
10.775,0.053548
10.7833,-0.027567
10.7917,-0.140263
10.8,0.188966
10.8083,0.752753
10.8167,0.96669
10.825,0.710107
10.8333,0.280226
10.8417,0.106564
10.85,0.039887
10.8583,0.078266
10.8667,0.036196
10.875,0.031679
10.8833,0.020319
10.8917,0.058735
10.9,0.074382
10.9083,0.067706
10.9167,0.014204
10.925,0.057948
10.9333,0.07234
10.9417,0.052901
10.95,0.133896
10.9583,0.080429
10.9667,0.123116
10.975,0.144012
10.9833,0.181794
10.9917,0.201348
11,0.198378
11.0083,0.203745
11.0167,0.215211
11.025,0.210442
11.0333,0.209418
11.0417,0.16041
11.05,0.172908
11.0583,0.159415
11.0667,0.110676
11.075,0.089891
11.0833,0.060335
11.0917,0.067891
11.1,0.093105
11.1083,0.073642
11.1167,0.059268
11.125,0.057793
11.1333,0.081655
11.1417,0.031105
11.15,0.051201
11.1583,0.016047
11.1667,0.005007
11.175,0.061795
11.1833,0.019723
11.1917,0.032422
11.2,0.04536
11.2083,0.022226
11.2167,0.059892
11.225,0.084208
11.2333,0.04229
11.2417,0.0116
11.25,0.079887
11.2583,0.044297
11.2667,0.076933
11.275,0.061207
11.2833,0.033038
11.2917,0.046502
11.3,0.079492
11.3083,0.051102
11.3167,0.016354
11.325,0.011393
11.3333,0.039776
11.3417,0.033473
11.35,0.032965
11.3583,0.05156
11.3667,0.054568
11.375,0.080144
11.3833,0.066581
11.3917,0.045074
11.4,0.011224
11.4083,0.021288
11.4167,0.030484
11.425,0.030797
11.4333,0.083926
11.4417,0.038052
11.45,0.110937
11.4583,0.063061
11.4667,0.15155
11.475,0.101055
11.4833,0.148646
11.4917,0.117807
11.5,0.129231
11.5083,0.08328
11.5167,0.064578
11.525,0.028069
11.5333,0.022037
11.5417,0.018555
11.55,0.085738
11.5583,0.042411
11.5667,0.01031
11.575,0.061447
11.5833,0.01211
11.5917,0.01675
11.6,-0.1339
11.6083,0.107071
11.6167,0.54703
11.625,0.946706
11.6333,0.802875
11.6417,0.410264
11.65,0.100442
11.6583,0.036105
11.6667,0.056245
11.675,0.067583
11.6833,0.083757
11.6917,0.059528
11.7,0.049403
11.7083,0.028093
11.7167,0.029103
11.725,0.059339
11.7333,0.039394
11.7417,0.105436
11.75,0.049864
11.7583,0.054161
11.7667,0.078673
11.775,0.135773
11.7833,0.178424
11.7917,0.154138
11.8,0.21507
11.8083,0.251912
11.8167,0.239303
11.825,0.253145
11.8333,0.194186
11.8417,0.213901
11.85,0.176857
11.8583,0.189507
11.8667,0.168484
11.875,0.14213
11.8833,0.127066
11.8917,0.04718
11.9,0.07547
