timeSec,value
1.975,-0.150891
1.9833,-0.08804
1.9917,0.344513
2,0.805027
2.0083,0.886335
2.0167,0.566252
2.025,0.196654
2.0333,0.045936
2.0417,0.013221
2.05,-0.003518
2.0583,-0.004383
2.0667,0.00352
2.075,-0.006162
2.0833,0.010535
2.0917,0.00542
2.1,0.009126
2.1083,0.010427
2.1167,0.015938
2.125,0.017545
2.1333,0.034688
2.1417,0.032828
2.15,0.064928
2.1583,0.068871
2.1667,0.101359
2.175,0.12842
2.1833,0.15349
2.1917,0.156462
2.2,0.165779
2.2083,0.189862
2.2167,0.173096
2.225,0.178608
2.2333,0.166005
2.2417,0.13061
2.25,0.115771
2.2583,0.094232
2.2667,0.081081
2.275,0.053624
2.2833,0.045462
2.2917,0.027594
2.3,0.017311
2.3083,0.022295
2.3167,0.012775
2.325,0.002876
2.3333,0.008907
2.3417,0.007615
2.35,0.006555
2.3583,0.006483
2.3667,0.00729
2.375,0.009261
2.3833,-0.004458
2.3917,-0.005543
2.4,-0.003053
2.4083,-0.001486
2.4167,0.007491
2.425,0.002553
2.4333,-0.003557
2.4417,0.008646
2.45,0.01216
2.4583,0.01201
2.4667,-0.00439
2.475,-0.00285
2.4833,0.010535
2.4917,-0.005215
2.5,-0.002325
2.5083,-0.003347
2.5167,0.006247
2.525,0.003868
2.5333,0.010294
2.5417,0.010912
2.55,0.009045
2.5583,0.001752
2.5667,0.006234
2.575,-0.003846
2.5833,0.0073
2.5917,-0.006991
2.6,0.011905
2.6083,-0.002131
2.6167,0.000612
2.625,0.013267
2.6333,-0.000431
2.6417,0.003306
2.65,0.020451
2.6583,0.027127
2.6667,0.028834
2.675,0.047098
2.6833,0.057962
2.6917,0.072469
2.7,0.072264
2.7083,0.073775
2.7167,0.082258
2.725,0.071381
2.7333,0.046283
2.7417,0.051156
2.75,0.027599
2.7583,0.017216
2.7667,0.009004
2.775,-0.002673
2.7833,0.013951
2.7917,-0.001218
2.8,-0.006277
2.8083,0.005052
2.8167,0.004659
2.825,-0.045888
2.8333,-0.170755
2.8417,-0.03954
2.85,0.421748
2.8583,0.853113
2.8667,0.863432
2.875,0.509125
2.8833,0.16442
2.8917,0.038748
2.9,-0.002379
2.9083,0.005165
2.9167,-0.001939
2.925,0.004896
2.9333,0.011424
2.9417,-0.000443
2.95,-0.000073
2.9583,0.015795
2.9667,0.01475
2.975,0.019817
2.9833,0.0288
2.9917,0.024113
3,0.040034
3.0083,0.054185
3.0167,0.075522
3.025,0.101771
3.0333,0.129259
3.0417,0.153989
3.05,0.163333
3.0583,0.16746
3.0667,0.189818
3.075,0.188943
3.0833,0.162653
3.0917,0.163915
3.1,0.136146
3.1083,0.112443
3.1167,0.093567
3.125,0.071054
3.1333,0.057024
3.1417,0.02916
3.15,0.016915
3.1583,0.024091
3.1667,0.012045
3.175,0.01427
3.1833,0.002555
3.1917,0.010344
3.2,-0.001724
3.2083,0.000871
3.2167,0.01066
3.225,0.005557
3.2333,0.009625
3.2417,-0.005714
3.25,0.006367
3.2583,0.010135
3.2667,-0.006324
3.275,0.008879
3.2833,0.011571
3.2917,-0.004292
3.3,0.005027
3.3083,0.012174
3.3167,0.00022
3.325,0.000688
3.3333,-0.004137
3.3417,0.006445
3.35,0.006186
3.3583,0.004472
3.3667,0.005368
3.375,0.011339
3.3833,0.005769
3.3917,-0.004372
3.4,-0.000972
3.4083,0.006023
3.4167,-0.004794
3.425,0.009689
3.4333,0.009117
3.4417,0.001503
3.45,0.013114
3.4583,0.007161
3.4667,0.013518
3.475,-0.005045
3.4833,0.008115
3.4917,-0.001429
3.5,0.008721
3.5083,0.007415
3.5167,0.024861
3.525,0.036154
3.5333,0.050647
3.5417,0.05443
3.55,0.078954
3.5583,0.083982
3.5667,0.091787
3.575,0.077045
3.5833,0.068405
3.5917,0.058361
3.6,0.032551
3.6083,0.022691
3.6167,0.012668
3.625,0.005647
3.6333,0.002097
3.6417,0.013374
3.65,0.003839
3.6583,-0.003247
3.6667,0.011601
3.675,-0.001783
3.6833,-0.079963
3.6917,-0.169961
3.7,0.011328
3.7083,0.484666
3.7167,0.875771
3.725,0.839584
3.7333,0.455824
3.7417,0.145297
3.75,0.023957
3.7583,0.003848
3.7667,0.010955
3.775,-0.000847
3.7833,0.009454
3.7917,0.004014
3.8,0.002104
3.8083,-0.00002
3.8167,0.010582
3.825,0.013416
3.8333,0.015707
3.8417,0.024027
3.85,0.041224
3.8583,0.046637
3.8667,0.058191
3.875,0.083133
3.8833,0.109805
3.8917,0.125955
3.9,0.159728
3.9083,0.177544
3.9167,0.188656
3.925,0.189292
3.9333,0.179875
3.9417,0.176953
3.95,0.147181
3.9583,0.143813
3.9667,0.11689
3.975,0.086422
3.9833,0.063499
3.9917,0.047342
4,0.04691
4.0083,0.023747
4.0167,0.018363
4.025,0.015585
4.0333,0.014915
4.0417,0.010111
4.05,-0.002178
4.0583,-0.001745
4.0667,0.000359
4.075,0.005444
4.0833,0.012084
4.0917,0.010777
4.1,0.002895
4.1083,-0.005094
4.1167,0.004238
4.125,0.000934
4.1333,0.005556
4.1417,0.007189
4.15,0.011655
4.1583,0.01013
4.1667,0.006126
4.175,0.001577
4.1833,0.00499
4.1917,0.005266
4.2,0.002899
4.2083,-0.004092
4.2167,0.010954
4.225,0.009629
4.2333,0.006805
4.2417,0.005644
4.25,-0.004013
4.2583,0.000169
4.2667,0.000341
4.275,0.002189
4.2833,0.006415
4.2917,0.009135
4.3,0.011121
4.3083,0.006209
4.3167,-0.000034
4.325,-0.003306
4.3333,-0.004264
4.3417,0.001814
4.35,0.014085
4.3583,0.01872
4.3667,0.023083
4.375,0.014436
4.3833,0.024345
4.3917,0.047708
4.4,0.053199
4.4083,0.0684
4.4167,0.086617
4.425,0.087564
4.4333,0.081292
4.4417,0.060389
4.45,0.060374
4.4583,0.040887
4.4667,0.027489
4.475,0.013199
4.4833,0.019665
4.4917,0.000733
4.5,0.011697
4.5083,-0.004204
4.5167,0.005248
4.525,-0.00423
4.5333,-0.015606
4.5417,-0.085866
4.55,-0.170063
4.5583,0.076271
4.5667,0.569487
4.575,0.903913
4.5833,0.794038
4.5917,0.388594
4.6,0.102399
4.6083,0.026643
4.6167,0.010821
4.625,-0.004648
4.6333,0.014643
4.6417,0.000898
4.65,0.002888
4.6583,0.010124
4.6667,0.014715
4.675,0.010669
4.6833,0.018943
4.6917,0.012757
4.7,0.032669
4.7083,0.030319
4.7167,0.061622
4.725,0.074586
4.7333,0.093825
4.7417,0.103216
4.75,0.140037
4.7583,0.15713
4.7667,0.165307
4.775,0.189597
4.7833,0.193794
4.7917,0.188801
4.8,0.170259
4.8083,0.152158
4.8167,0.135157
4.825,0.104918
4.8333,0.081072
4.8417,0.07654
4.85,0.044649
4.8583,0.03304
4.8667,0.033646
4.875,0.022033
4.8833,0.022244
4.8917,-0.000166
4.9,0.001137
4.9083,0.013626
4.9167,0.005034
4.925,0.001635
4.9333,0.009525
4.9417,0.006409
4.95,0.009767
4.9583,-0.003115
4.9667,0.007136
4.975,0.007961
4.9833,0.013251
4.9917,0.004576
5,0.00067
5.0083,0.014424
5.0167,0.00317
5.025,0.00455
5.0333,0.001253
5.0417,0.012273
5.05,-0.004773
5.0583,0.013624
5.0667,0.012654
5.075,0.006355
5.0833,0.007108
5.0917,0.010904
5.1,0.013285
5.1083,0.010828
5.1167,0.002943
5.125,0.00773
5.1333,0.010653
5.1417,0.009774
5.15,0.006299
5.1583,0.01419
5.1667,0.007589
5.175,0.009811
5.1833,0.012654
5.1917,-0.000199
5.2,0.013035
5.2083,0.005047
5.2167,0.007511
5.225,0.008138
5.2333,0.015369
5.2417,0.043331
5.25,0.045871
5.2583,0.059048
5.2667,0.068853
5.275,0.088415
5.2833,0.08216
5.2917,0.077126
5.3,0.059441
5.3083,0.062217
5.3167,0.042433
5.325,0.018437
5.3333,0.011836
5.3417,0.003705
5.35,0.012059
5.3583,0.008863
5.3667,-0.000247
5.375,0.00856
5.3833,0.002955
5.3917,-0.017131
5.4,-0.096737
5.4083,-0.153179
5.4167,0.132323
5.425,0.62306
5.4333,0.917203
5.4417,0.738027
5.45,0.334402
5.4583,0.087724
5.4667,0.025151
5.475,0.004598
5.4833,0.013382
5.4917,0.010911
5.5,0.011323
5.5083,0.011491
5.5167,0.005021
5.525,0.006604
5.5333,0.019896
5.5417,0.02039
5.55,0.029332
5.5583,0.028626
5.5667,0.042453
5.575,0.051529
5.5833,0.062927
5.5917,0.094858
5.6,0.116967
5.6083,0.138324
5.6167,0.151684
5.625,0.183098
5.6333,0.189652
5.6417,0.183915
5.65,0.181238
5.6583,0.170483
5.6667,0.156266
5.675,0.138399
5.6833,0.101723
5.6917,0.087045
5.7,0.061396
5.7083,0.043253
5.7167,0.025874
5.725,0.019313
5.7333,0.028084
5.7417,0.012226
5.75,0.005873
5.7583,0.010676
5.7667,-0.002355
5.775,0.014839
5.7833,0.011114
5.7917,0.013757
5.8,0.002894
5.8083,0.002065
5.8167,0.008519
5.825,-0.002628
5.8333,0.003091
5.8417,0.008195
5.85,0.012056
5.8583,0.007452
5.8667,0.015437
5.875,0.011225
5.8833,0.004851
5.8917,0.007686
5.9,0.009387
5.9083,0.003826
5.9167,0.002177
5.925,-0.002682
5.9333,0.010865
5.9417,0.006486
5.95,-0.003379
5.9583,0.002765
5.9667,-0.0005
5.975,0.000945
5.9833,0.014312
5.9917,0.000072
6,-0.002386
6.0083,-0.003969
6.0167,0.003348
6.025,0.012405
6.0333,0.012138
6.0417,0.003654
6.05,-0.00294
6.0583,0.011496
6.0667,0.015561
6.075,0.016507
6.0833,0.016551
6.0917,0.034132
6.1,0.031893
6.1083,0.049815
6.1167,0.058562
6.125,0.069079
6.1333,0.087488
6.1417,0.091903
6.15,0.072435
6.1583,0.060003
6.1667,0.047081
6.175,0.030478
6.1833,0.024852
6.1917,0.017995
6.2,0.006799
6.2083,0.018679
6.2167,0.00744
6.225,0.001577
6.2333,0.008543
6.2417,-0.003017
6.25,-0.023678
6.2583,-0.120111
6.2667,-0.131706
6.275,0.207802
6.2833,0.694214
6.2917,0.928574
6.3,0.695761
6.3083,0.293488
6.3167,0.065996
6.325,0.007217
6.3333,0.000498
6.3417,0.011833
6.35,0.003802
6.3583,0.015817
6.3667,0.007491
6.375,-0.001564
6.3833,0.016124
6.3917,0.009674
6.4,0.025784
6.4083,0.029985
6.4167,0.02361
6.425,0.039258
6.4333,0.05859
6.4417,0.077949
6.45,0.104795
6.4583,0.124646
6.4667,0.139074
6.475,0.170103
6.4833,0.182358
6.4917,0.181587
6.5,0.180778
6.5083,0.188561
6.5167,0.16928
6.525,0.145125
6.5333,0.132945
6.5417,0.10683
6.55,0.087275
6.5583,0.073617
6.5667,0.05363
6.575,0.037515
6.5833,0.028217
6.5917,0.010906
6.6,0.016649
6.6083,0.003767
6.6167,0.000063
6.625,0.015072
6.6333,0.007533
6.6417,0.005554
6.65,0.003686
6.6583,0.001055
6.6667,0.003573
6.675,0.004757
6.6833,0.011197
6.6917,0.014713
6.7,0.012594
6.7083,0.009206
6.7167,0.00663
6.725,-0.001152
6.7333,0.013395
6.7417,0.015124
6.75,-0.000074
6.7583,0.01519
6.7667,0.002158
6.775,0.003905
6.7833,0.010098
6.7917,-0.00158
6.8,0.001942
6.8083,0.0047
6.8167,0.003803
6.825,0.006345
6.8333,0.001645
6.8417,0.005103
6.85,0.014148
6.8583,0.007963
6.8667,-0.002316
6.875,0.001181
6.8833,0.002649
6.8917,0.001111
6.9,0.01156
6.9083,-0.000952
6.9167,0.008054
6.925,0.010313
6.9333,0.018617
6.9417,0.023947
6.95,0.024774
6.9583,0.04754
6.9667,0.048127
6.975,0.064345
6.9833,0.079483
6.9917,0.095975
7,0.076598
7.0083,0.074249
7.0167,0.069124
7.025,0.059648
7.0333,0.031409
7.0417,0.017938
7.05,0.024314
7.0583,0.004396
7.0667,0.017384
7.075,0.003435
7.0833,0.001192
7.0917,0.016035
7.1,0.003719
7.1083,-0.022442
7.1167,-0.144691
7.125,-0.115522
7.1333,0.283227
7.1417,0.762512
7.15,0.925356
7.1583,0.626285
7.1667,0.237068
7.175,0.061685
7.1833,0.011448
7.1917,0.00707
7.2,0.01405
7.2083,0.008924
7.2167,0.01508
7.225,0.00936
7.2333,0.005719
7.2417,0.00559
7.25,0.022289
7.2583,0.013954
7.2667,0.028914
7.275,0.02927
7.2833,0.042815
7.2917,0.070361
7.3,0.074883
7.3083,0.110814
7.3167,0.126205
7.325,0.1373
7.3333,0.16447
7.3417,0.169114
7.35,0.184312
7.3583,0.18979
7.3667,0.173463
7.375,0.169222
7.3833,0.153879
7.3917,0.123621
7.4,0.10617
7.4083,0.085276
7.4167,0.058299
7.425,0.039665
7.4333,0.038197
7.4417,0.025426
7.45,0.019723
7.4583,0.02272
7.4667,0.004769
7.475,0.0103
7.4833,0.006752
7.4917,0.01732
7.5,0.003085
7.5083,-0.000863
7.5167,0.007127
7.525,0.017109
7.5333,0.01515
7.5417,0.016076
7.55,0.009266
7.5583,0.000656
7.5667,0.015814
7.575,0.014367
7.5833,0.01523
7.5917,0.010631
7.6,0.018175
7.6083,0.01691
7.6167,0.015978
7.625,0.023606
7.6333,0.020504
7.6417,0.022261
7.65,0.013167
7.6583,0.015452
7.6667,0.028218
7.675,0.014452
7.6833,0.01727
7.6917,0.022007
7.7,0.02939
7.7083,0.017407
7.7167,0.029776
7.725,0.028856
7.7333,0.0384
7.7417,0.032297
7.75,0.035679
7.7583,0.041132
7.7667,0.041991
7.775,0.040883
7.7833,0.042743
7.7917,0.041365
7.8,0.051479
7.8083,0.061958
7.8167,0.077595
7.825,0.074355
7.8333,0.103596
7.8417,0.110617
7.85,0.120644
7.8583,0.111944
7.8667,0.103588
7.875,0.078449
7.8833,0.066198
7.8917,0.04567
7.9,0.044831
7.9083,0.027811
7.9167,0.021339
7.925,0.019469
7.9333,0.01442
7.9417,0.013611
7.95,0.02675
7.9583,0.023524
7.9667,-0.02358
7.975,-0.151236
7.9833,-0.063587
7.9917,0.356423
8,0.818052
8.0083,0.90925
8.0167,0.566874
8.025,0.207612
8.0333,0.050276
8.0417,0.008148
8.05,0.009802
8.0583,0.005818
8.0667,0.002504
8.075,0.006241
8.0833,0.001468
8.0917,0.013945
8.1,0.018582
8.1083,0.019926
8.1167,0.013151
8.125,0.029929
8.1333,0.037727
8.1417,0.051668
8.15,0.067428
8.1583,0.081221
8.1667,0.112611
8.175,0.121861
8.1833,0.150652
8.1917,0.168483
8.2,0.171641
8.2083,0.192578
8.2167,0.178551
8.225,0.175634
8.2333,0.1549
8.2417,0.135847
8.25,0.11828
8.2583,0.098443
8.2667,0.078348
8.275,0.058177
8.2833,0.046351
8.2917,0.027551
8.3,0.025367
8.3083,0.009053
8.3167,0.015214
8.325,0.016939
8.3333,0.018289
8.3417,0.00946
8.35,0.015969
8.3583,0.009771
8.3667,0.004778
8.375,0.011451
8.3833,0.009204
8.3917,0.000377
8.4,0.014528
8.4083,0.005657
8.4167,-0.001192
8.425,-0.00046
8.4333,0.012646
8.4417,0.009247
8.45,0.004899
8.4583,0.010541
8.4667,0.005885
8.475,0.011711
8.4833,0.010112
8.4917,0.017088
8.5,0.016674
8.5083,0.017188
8.5167,0.013463
8.525,0.016595
8.5333,0.017247
8.5417,0.002484
8.55,0.001875
8.5583,-0.001242
8.5667,-0.000395
8.575,-0.001421
8.5833,0.002068
8.5917,0.015816
8.6,0.004917
8.6083,0.004668
8.6167,0.015447
8.625,0.003469
8.6333,0.012953
8.6417,0.014151
8.65,0.011923
8.6583,0.022315
8.6667,0.034567
8.675,0.046126
8.6833,0.068382
8.6917,0.070903
8.7,0.081856
8.7083,0.091961
8.7167,0.079055
8.725,0.08022
8.7333,0.068754
8.7417,0.043702
8.75,0.029937
8.7583,0.016783
8.7667,0.012803
8.775,0.012994
8.7833,0.017768
8.7917,0.012008
8.8,0.008374
8.8083,0.017679
8.8167,0.001215
8.825,-0.051873
8.8333,-0.156387
8.8417,-0.036217
8.85,0.422302
8.8583,0.851013
8.8667,0.866944
8.875,0.502301
8.8833,0.178373
8.8917,0.030063
8.9,0.009027
8.9083,0.01145
8.9167,0.010248
8.925,0.009396
8.9333,0.004905
8.9417,0.00566
8.95,0.007804
8.9583,0.008474
8.9667,0.018338
8.975,0.014248
8.9833,0.036767
8.9917,0.032007
9,0.058167
9.0083,0.059365
9.0167,0.087815
9.025,0.113964
9.0333,0.128962
9.0417,0.153091
9.05,0.176159
9.0583,0.177225
9.0667,0.194977
9.075,0.194084
9.0833,0.181362
9.0917,0.167488
9.1,0.134436
9.1083,0.125734
9.1167,0.104896
9.125,0.068107
9.1333,0.063594
9.1417,0.044885
9.15,0.039949
9.1583,0.025216
9.1667,0.018688
9.175,0.019957
9.1833,0.019605
9.1917,0.012619
9.2,0.014585
9.2083,0.004414
9.2167,0.002372
9.225,0.017163
9.2333,0.000836
9.2417,0.015249
9.25,0.00773
9.2583,0.00736
9.2667,0.010379
9.275,0.007217
9.2833,0.005344
9.2917,0.000193
9.3,0.013251
9.3083,0.010331
9.3167,0.009039
9.325,-0.000053
9.3333,-0.000309
9.3417,0.000685
9.35,0.008486
9.3583,0.014654
9.3667,0.001785
9.375,0.010343
9.3833,0.012931
9.3917,0.01798
9.4,0.011891
9.4083,0.016635
9.4167,0.014341
9.425,0.017696
9.4333,0.000553
9.4417,0.001957
9.45,0.011613
9.4583,0.005299
9.4667,0.000999
9.475,0.006964
9.4833,0.011409
9.4917,0.005396
9.5,0.024079
9.5083,0.028236
9.5167,0.018064
9.525,0.03485
9.5333,0.04492
9.5417,0.059764
9.55,0.086014
9.5583,0.08799
9.5667,0.095819
9.575,0.076643
9.5833,0.074019
9.5917,0.06621
9.6,0.052549
9.6083,0.035415
9.6167,0.016796
9.625,0.010825
9.6333,0.012594
9.6417,0.016343
9.65,0.002929
9.6583,0.001103
9.6667,0.004816
9.675,-0.007007
9.6833,-0.072431
9.6917,-0.16136
9.7,0.021901
9.7083,0.489085
9.7167,0.879311
9.725,0.832367
9.7333,0.461719
9.7417,0.145653
9.75,0.02324
9.7583,0.007846
9.7667,0.008811
9.775,0.000004
9.7833,0.000451
9.7917,0.007831
9.8,0.007608
9.8083,0.002889
9.8167,0.015997
9.825,0.025008
9.8333,0.029173
9.8417,0.036189
9.85,0.034548
9.8583,0.052079
9.8667,0.077004
9.875,0.089774
9.8833,0.110125
9.8917,0.13626
9.9,0.155576
9.9083,0.178798
9.9167,0.191858
9.925,0.19231
9.9333,0.17956
9.9417,0.180727
9.95,0.156457
9.9583,0.143603
9.9667,0.114211
9.975,0.102773
9.9833,0.076219
9.9917,0.05355
10,0.044529
10.0083,0.029254
10.0167,0.022953
10.025,0.022818
10.0333,0.016238
10.0417,0.022253
10.05,0.020636
10.0583,0.015456
10.0667,0.002535
10.075,0.002669
10.0833,0.013875
10.0917,0.019486
10.1,0.016838
10.1083,0.016178
10.1167,0.004602
10.125,0.002061
10.1333,0.008058
10.1417,0.019747
10.15,0.001804
10.1583,0.017921
10.1667,0.018319
10.175,0.011543
10.1833,0.018388
10.1917,0.016938
10.2,0.006307
10.2083,0.001391
10.2167,0.00626
10.225,0.007394
10.2333,0.01443
10.2417,0.010014
10.25,0.000961
10.2583,0.014016
10.2667,0.009826
10.275,0.007901
10.2833,0.011382
10.2917,0.011856
10.3,0.007544
10.3083,0.01345
10.3167,0.012337
10.325,0.01512
10.3333,0.007411
10.3417,0.004565
10.35,0.010672
10.3583,0.007584
10.3667,0.018095
10.375,0.03196
10.3833,0.039844
10.3917,0.059936
10.4,0.075918
10.4083,0.079359
10.4167,0.088895
10.425,0.08524
10.4333,0.080278
10.4417,0.079584
10.45,0.061256
10.4583,0.054967
10.4667,0.033487
10.475,0.014417
10.4833,0.022651
10.4917,0.023321
10.5,0.021835
10.5083,0.015425
10.5167,0.0029
10.525,0.016229
10.5333,-0.000909
10.5417,-0.071528
10.55,-0.164173
10.5583,0.0768
10.5667,0.568446
10.575,0.904496
10.5833,0.798063
10.5917,0.38811
10.6,0.110031
10.6083,0.03152
10.6167,0.002536
10.625,0.004287
10.6333,0.013733
10.6417,0.006131
10.65,0.015565
10.6583,0.010452
10.6667,0.020596
10.675,0.018158
10.6833,0.021786
10.6917,0.033839
10.7,0.036061
10.7083,0.051285
10.7167,0.057197
10.725,0.06785
10.7333,0.094645
10.7417,0.115619
10.75,0.13538
10.7583,0.162649
10.7667,0.183308
10.775,0.178966
10.7833,0.189483
10.7917,0.186442
10.8,0.183819
10.8083,0.158153
10.8167,0.139769
10.825,0.120008
10.8333,0.086745
10.8417,0.079045
10.85,0.051536
10.8583,0.034211
10.8667,0.029267
10.875,0.032628
10.8833,0.014579
10.8917,0.017399
10.9,0.004641
10.9083,0.017549
10.9167,0.017829
10.925,0.020845
10.9333,0.00267
10.9417,0.016094
10.95,0.019653
10.9583,0.020342
10.9667,0.005488
10.975,0.020513
10.9833,0.006615
10.9917,0.013594
11,0.010508
11.0083,0.010027
11.0167,0.015144
11.025,0.013487
11.0333,0.009774
11.0417,0.006025
11.05,0.016947
11.0583,0.00948
11.0667,0.005798
11.075,0.013132
11.0833,0.006574
11.0917,0.017608
11.1,0.016414
11.1083,0.00504
11.1167,0.006387
11.125,0.005469
11.1333,0.019765
11.1417,0.009503
11.15,0.011563
11.1583,0.017227
11.1667,0.019326
11.175,0.013394
11.1833,0.015258
11.1917,0.01906
11.2,0.009996
11.2083,0.010136
11.2167,0.018462
11.225,0.012767
11.2333,0.036421
11.2417,0.050958
11.25,0.052223
11.2583,0.071582
11.2667,0.083007
11.275,0.087394
11.2833,0.091014
11.2917,0.093147
11.3,0.063415
11.3083,0.050931
11.3167,0.052979
11.325,0.035621
11.3333,0.0235
11.3417,0.022819
11.35,0.006082
11.3583,0.004841
11.3667,0.008262
11.375,0.019153
11.3833,0.005552
11.3917,-0.001719
11.4,-0.095884
11.4083,-0.157888
11.4167,0.137962
11.425,0.637954
11.4333,0.925918
11.4417,0.742862
11.45,0.33556
11.4583,0.098947
11.4667,0.026291
11.475,0.020824
11.4833,0.010084
11.4917,0.009542
11.5,0.005834
11.5083,0.002843
11.5167,0.014927
11.525,0.007122
11.5333,0.008467
11.5417,0.028748
11.55,0.020131
11.5583,0.028343
11.5667,0.047671
11.575,0.06888
11.5833,0.081619
11.5917,0.108352
11.6,0.124146
11.6083,0.142794
11.6167,0.156133
11.625,0.171651
11.6333,0.194989
11.6417,0.194479
11.65,0.179213
11.6583,0.165338
11.6667,0.163123
11.675,0.138065
11.6833,0.108626
11.6917,0.09929
11.7,0.068057
11.7083,0.057947
11.7167,0.033805
11.725,0.031302
11.7333,0.022649
11.7417,0.028293
11.75,0.013172
11.7583,0.018498
11.7667,0.02149
11.775,0.019455
11.7833,0.008651
11.7917,0.016854
11.8,0.010414
11.8083,0.020966
11.8167,0.013827
11.825,0.01948
11.8333,0.021426
11.8417,0.008072
11.85,0.003166
11.8583,0.018695
11.8667,0.004901
11.875,0.005255
11.8833,0.01316
11.8917,0.005563
11.9,0.017178
11.9083,0.006501
11.9167,0.01348
11.925,0.01814
