timeSec,value
2.4,-0.28425
2.4125,-0.270581
2.425,-0.23383
2.4375,-0.182755
2.45,-0.126703
2.4625,-0.073392
2.475,-0.033324
2.4875,-0.001324
2.5,0.021162
2.5125,0.034804
2.525,0.04753
2.5375,0.06278
2.55,0.086825
2.5625,0.118237
2.575,0.156442
2.5875,0.195826
2.6,0.224612
2.6125,0.236802
2.625,0.23416
2.6375,0.210102
2.65,0.160629
2.6625,0.092718
2.675,0.016229
2.6875,-0.063693
2.7,-0.135719
2.7125,-0.191528
2.725,-0.23065
2.7375,-0.24426
2.75,-0.234684
2.7625,-0.211543
2.775,-0.178607
2.7875,-0.147656
2.8,-0.123266
2.8125,-0.104242
2.825,-0.090069
2.8375,-0.078239
2.85,-0.065756
2.8625,-0.040146
2.875,-0.01163
2.8875,0.02909
2.9,0.085642
2.9125,0.143766
2.925,0.203577
2.9375,0.248053
2.95,0.277102
2.9625,0.275645
2.975,0.253712
2.9875,0.205491
3,0.142612
3.0125,0.066223
3.025,-0.003609
3.0375,-0.065226
3.05,-0.110629
3.0625,-0.138389
3.075,-0.152307
3.0875,-0.157189
3.1,-0.149837
3.1125,-0.145537
3.125,-0.143522
3.1375,-0.139189
3.15,-0.144886
3.1625,-0.148299
3.175,-0.14793
3.1875,-0.135121
3.2,-0.107427
3.2125,-0.067695
3.225,-0.011974
3.2375,0.05974
3.25,0.136421
3.2625,0.203476
3.275,0.256866
3.2875,0.289618
3.3,0.291697
3.3125,0.270202
3.325,0.231014
3.3375,0.172421
3.35,0.108914
3.3625,0.046961
3.375,0.001601
3.3875,-0.032894
3.4,-0.060375
3.4125,-0.072093
3.425,-0.082753
3.4375,-0.093679
3.45,-0.108706
3.4625,-0.131809
3.475,-0.161933
3.4875,-0.189858
3.5,-0.209657
3.5125,-0.224909
3.525,-0.22008
3.5375,-0.191175
3.55,-0.143255
3.5625,-0.078152
3.575,-0.001684
3.5875,0.083424
3.6,0.157236
3.6125,0.215544
3.625,0.247672
3.6375,0.256746
3.65,0.243177
3.6625,0.21294
3.675,0.177758
3.6875,0.140736
3.7,0.101874
3.7125,0.07285
3.725,0.054178
3.7375,0.043073
3.75,0.030256
3.7625,0.00674
3.775,-0.022752
3.7875,-0.058526
3.8,-0.110515
3.8125,-0.162339
3.825,-0.208209
3.8375,-0.247852
3.85,-0.268197
3.8625,-0.266776
3.875,-0.242001
3.8875,-0.188792
3.9,-0.121982
3.9125,-0.044415
3.925,0.03591
3.9375,0.098526
3.95,0.148112
3.9625,0.182037
3.975,0.194327
3.9875,0.188812
4,0.180083
4.0125,0.161573
4.025,0.149489
4.0375,0.141201
4.05,0.137004
4.0625,0.133354
4.075,0.127332
4.0875,0.112875
4.1,0.089929
4.1125,0.048852
4.125,-0.012541
4.1375,-0.077127
4.15,-0.148443
4.1625,-0.213769
4.175,-0.264489
4.1875,-0.290367
4.2,-0.293647
4.2125,-0.265446
4.225,-0.216238
4.2375,-0.157384
4.25,-0.088669
4.2625,-0.023224
4.275,0.027577
4.2875,0.066949
4.3,0.096946
4.3125,0.114638
4.325,0.120659
4.3375,0.124048
4.35,0.1344
4.3625,0.152132
4.375,0.168852
4.3875,0.193646
4.4,0.21503
4.4125,0.224334
4.425,0.210157
4.4375,0.180693
4.45,0.127232
4.4625,0.057076
4.475,-0.017944
4.4875,-0.095348
4.5,-0.16514
4.5125,-0.22244
4.525,-0.248474
4.5375,-0.25123
4.55,-0.230112
4.5625,-0.194154
4.575,-0.14605
4.5875,-0.102158
4.6,-0.062395
4.6125,-0.025893
4.625,-0.005882
4.6375,0.012145
4.65,0.025707
4.6625,0.03972
4.675,0.066649
4.6875,0.097589
4.7,0.134785
4.7125,0.182702
4.725,0.225464
4.7375,0.262058
4.75,0.281583
4.7625,0.2728
4.775,0.242485
4.7875,0.183714
4.8,0.114512
4.8125,0.037715
4.825,-0.040234
4.8375,-0.110733
4.85,-0.162455
4.8625,-0.188467
4.875,-0.198625
4.8875,-0.193838
4.9,-0.177469
4.9125,-0.154132
4.925,-0.137617
4.9375,-0.126023
4.95,-0.112658
4.9625,-0.10431
4.975,-0.093608
4.9875,-0.075699
5,-0.045336
5.0125,-0.005655
5.025,0.046984
5.0375,0.109613
5.05,0.176199
5.0625,0.237732
5.075,0.281237
5.0875,0.302741
5.1,0.298036
5.1125,0.264857
5.125,0.216374
5.1375,0.152246
5.15,0.080787
5.1625,0.009727
5.175,-0.049462
5.1875,-0.095918
5.2,-0.124741
5.2125,-0.138626
5.225,-0.138179
5.2375,-0.141637
5.25,-0.139556
5.2625,-0.149287
5.275,-0.162173
5.2875,-0.176808
5.3,-0.185926
5.3125,-0.188306
5.325,-0.174335
5.3375,-0.146523
5.35,-0.097867
5.3625,-0.028615
5.375,0.047399
5.3875,0.126788
5.4,0.196632
5.4125,0.243302
5.425,0.268797
5.4375,0.267523
5.45,0.243242
5.4625,0.19896
5.475,0.151114
5.4875,0.100168
5.5,0.04912
5.5125,0.008046
5.525,-0.021652
5.5375,-0.041187
5.55,-0.053934
5.5625,-0.064811
5.575,-0.080628
5.5875,-0.104586
5.6,-0.137384
5.6125,-0.176334
5.625,-0.214153
5.6375,-0.242499
5.65,-0.254142
5.6625,-0.239687
5.675,-0.202292
5.6875,-0.14312
5.7,-0.069612
5.7125,0.009639
5.725,0.089785
5.7375,0.156713
5.75,0.205219
5.7625,0.230705
5.775,0.233359
5.7875,0.21724
5.8,0.196285
5.8125,0.1619
5.825,0.130578
5.8375,0.103433
5.85,0.088467
5.8625,0.073567
5.875,0.064535
5.8875,0.044459
5.9,0.023137
5.9125,-0.01121
5.925,-0.065021
5.9375,-0.122734
5.95,-0.185792
5.9625,-0.238923
5.975,-0.279474
5.9875,-0.294505
6,-0.283797
6.0125,-0.247992
6.025,-0.189999
6.0375,-0.124674
6.05,-0.049231
6.0625,0.017779
6.075,0.076878
6.0875,0.122854
6.1,0.145475
6.1125,0.154132
6.125,0.157974
6.1375,0.15527
6.15,0.148357
6.1625,0.147008
6.175,0.151114
6.1875,0.161542
6.2,0.17048
6.2125,0.168861
6.225,0.149106
6.2375,0.120956
6.25,0.066961
6.2625,-0.002013
6.275,-0.074269
6.2875,-0.151141
6.3,-0.213321
6.3125,-0.257158
6.325,-0.283588
6.3375,-0.283664
6.35,-0.260364
6.3625,-0.214411
6.375,-0.156228
6.3875,-0.092398
6.4,-0.034135
6.4125,0.005673
6.425,0.035094
6.4375,0.060012
6.45,0.071407
6.4625,0.086849
6.475,0.098812
6.4875,0.11677
6.5,0.146492
6.5125,0.181202
6.525,0.208774
6.5375,0.23386
6.55,0.242728
6.5625,0.231682
6.575,0.192167
6.5875,0.131826
6.6,0.056075
6.6125,-0.020773
6.625,-0.099763
6.6375,-0.171684
6.65,-0.221868
6.6625,-0.24676
6.675,-0.249059
6.6875,-0.229984
6.7,-0.202491
6.7125,-0.164756
6.725,-0.13232
6.7375,-0.101248
6.75,-0.081594
6.7625,-0.064837
6.775,-0.051772
6.7875,-0.03658
6.8,-0.010218
6.8125,0.024903
6.825,0.068847
6.8375,0.120147
6.85,0.176508
6.8625,0.221332
6.875,0.25931
6.8875,0.272373
6.9,0.264179
6.9125,0.225764
6.925,0.166878
6.9375,0.096141
6.95,0.01631
6.9625,-0.057657
6.975,-0.115259
6.9875,-0.163042
7,-0.189882
7.0125,-0.199
7.025,-0.194312
7.0375,-0.186058
7.05,-0.173409
7.0625,-0.164237
7.075,-0.161759
7.0875,-0.162212
7.1,-0.160439
7.1125,-0.157189
7.125,-0.144084
7.1375,-0.109855
7.15,-0.064957
7.1625,-0.002764
7.175,0.069072
7.1875,0.14077
7.2,0.199837
7.2125,0.247805
7.225,0.270342
7.2375,0.261857
7.25,0.230671
7.2625,0.17928
7.275,0.120124
7.2875,0.05609
7.3,-0.005681
7.3125,-0.053231
7.325,-0.084131
7.3375,-0.103822
7.35,-0.113856
7.3625,-0.119059
7.375,-0.123447
7.3875,-0.141475
7.4,-0.164372
7.4125,-0.183976
7.425,-0.210393
7.4375,-0.230128
7.45,-0.235945
7.4625,-0.215399
7.475,-0.176776
7.4875,-0.11735
7.5,-0.040993
7.5125,0.0411
7.525,0.116701
7.5375,0.183564
7.55,0.228869
7.5625,0.248306
7.575,0.243934
7.5875,0.225178
7.6,0.18532
7.6125,0.143879
7.625,0.099927
7.6375,0.058393
7.65,0.03139
7.6625,0.014776
7.675,-0.002897
7.6875,-0.020721
7.7,-0.038801
7.7125,-0.067527
7.725,-0.103628
7.7375,-0.145985
7.75,-0.190854
7.7625,-0.236072
7.775,-0.265956
7.7875,-0.278623
7.8,-0.26754
7.8125,-0.228262
7.825,-0.164228
7.8375,-0.090465
7.85,-0.00799
7.8625,0.06317
7.875,0.125166
7.8875,0.170804
7.9,0.190523
7.9125,0.195112
7.925,0.185987
7.9375,0.16679
7.95,0.147396
7.9625,0.130634
7.975,0.119908
7.9875,0.109283
8,0.102834
8.0125,0.09501
8.025,0.075008
8.0375,0.044419
8.05,-0.001057
8.0625,-0.060429
8.075,-0.126002
8.0875,-0.196211
8.1,-0.24971
8.1125,-0.285323
8.125,-0.301177
8.1375,-0.289771
8.15,-0.252091
8.1625,-0.194394
8.175,-0.130091
8.1875,-0.062686
8.2,-0.0014
8.2125,0.049876
8.225,0.086923
8.2375,0.10914
8.25,0.12279
8.2625,0.12744
8.275,0.128246
8.2875,0.137215
8.3,0.147535
8.3125,0.167652
8.325,0.187042
8.3375,0.197413
8.35,0.198317
8.3625,0.175045
8.375,0.136832
8.3875,0.074744
8.4,0.007103
8.4125,-0.067753
8.425,-0.147478
8.4375,-0.212449
8.45,-0.257878
8.4625,-0.276947
8.475,-0.269853
8.4875,-0.239821
8.5,-0.193189
8.5125,-0.13846
8.525,-0.086908
8.5375,-0.043737
8.55,-0.010779
8.5625,0.015113
8.575,0.02873
8.5875,0.040743
8.6,0.060743
8.6125,0.085808
8.625,0.121329
8.6375,0.158466
8.65,0.197675
8.6625,0.231186
8.675,0.256912
8.6875,0.263851
8.7,0.246727
8.7125,0.201432
8.725,0.1379
8.7375,0.062172
8.75,-0.02208
8.7625,-0.096024
8.775,-0.154414
8.7875,-0.200649
8.8,-0.223309
8.8125,-0.225826
8.825,-0.210559
8.8375,-0.18288
8.85,-0.154691
8.8625,-0.129009
8.875,-0.111798
8.8875,-0.100382
8.9,-0.086318
8.9125,-0.077897
8.925,-0.060746
8.9375,-0.028292
8.95,0.013014
8.9625,0.070044
8.975,0.13123
8.9875,0.196771
9,0.252503
9.0125,0.287165
9.025,0.299221
9.0375,0.284466
9.05,0.245233
9.0625,0.187711
9.075,0.11831
9.0875,0.047043
9.1,-0.018972
9.1125,-0.076557
9.125,-0.110518
9.1375,-0.131625
9.15,-0.141745
9.1625,-0.137375
9.175,-0.13712
9.1875,-0.133982
9.2,-0.138917
9.2125,-0.145937
9.225,-0.156324
9.2375,-0.162785
9.25,-0.161943
9.2625,-0.142325
9.275,-0.107107
9.2875,-0.046204
9.3,0.026667
9.3125,0.104728
9.325,0.17804
9.3375,0.234698
9.35,0.279624
9.3625,0.297902
9.375,0.283558
9.3875,0.249308
9.4,0.202887
9.4125,0.145191
9.425,0.088105
9.4375,0.034304
9.45,-0.00319
9.4625,-0.02684
9.475,-0.042565
9.4875,-0.056075
9.5,-0.068421
9.5125,-0.090653
9.525,-0.1177
9.5375,-0.153289
9.55,-0.184631
9.5625,-0.21505
9.575,-0.238716
9.5875,-0.236264
9.6,-0.216848
9.6125,-0.173538
9.625,-0.10945
9.6375,-0.033775
9.65,0.044731
9.6625,0.118538
9.675,0.180741
9.6875,0.226024
9.7,0.242268
9.7125,0.236411
9.725,0.213424
9.7375,0.182371
9.75,0.148252
9.7625,0.11205
9.775,0.090138
9.7875,0.067128
9.8,0.054157
9.8125,0.038429
9.825,0.019709
9.8375,-0.008634
9.85,-0.0507
9.8625,-0.099576
9.875,-0.158353
9.8875,-0.213227
9.9,-0.258713
9.9125,-0.284317
9.925,-0.293232
9.9375,-0.278095
9.95,-0.237829
9.9625,-0.178466
9.975,-0.103331
9.9875,-0.023082
10,0.049447
10.0125,0.104369
10.025,0.144252
10.0375,0.166878
10.05,0.169961
10.0625,0.161341
10.075,0.152331
10.0875,0.141225
10.1,0.138838
10.1125,0.135438
10.125,0.136446
10.1375,0.140445
10.15,0.132576
10.1625,0.107301
10.175,0.065768
10.1875,0.007444
10.2,-0.057087
10.2125,-0.129785
10.225,-0.198715
10.2375,-0.254958
10.25,-0.287899
10.2625,-0.296429
10.275,-0.284406
10.2875,-0.248659
10.3,-0.195983
10.3125,-0.133742
10.325,-0.072673
10.3375,-0.016755
10.35,0.024654
10.3625,0.051145
10.375,0.069178
10.3875,0.08436
10.4,0.092603
10.4125,0.10942
10.425,0.128531
10.4375,0.152366
10.45,0.17564
10.4625,0.198931
10.475,0.211885
10.4875,0.207615
10.5,0.185606
10.5125,0.13949
10.525,0.072356
10.5375,-0.000611
10.55,-0.0857
10.5625,-0.157353
10.575,-0.21717
10.5875,-0.259241
10.6,-0.271764
10.6125,-0.267744
10.625,-0.239259
10.6375,-0.198467
10.65,-0.157094
10.6625,-0.114056
10.675,-0.080926
10.6875,-0.058135
10.7,-0.037675
10.7125,-0.021158
10.725,-0.005241
10.7375,0.01599
10.75,0.053437
10.7625,0.097389
10.775,0.144785
10.7875,0.194354
10.8,0.236804
10.8125,0.261919
10.825,0.26879
10.8375,0.249604
10.85,0.206451
10.8625,0.142622
10.875,0.066223
10.8875,-0.012977
10.9,-0.082019
10.9125,-0.138986
10.925,-0.179301
10.9375,-0.199143
10.95,-0.198955
10.9625,-0.188698
10.975,-0.173327
10.9875,-0.153915
11,-0.140283
11.0125,-0.130782
11.025,-0.131571
11.0375,-0.131538
11.05,-0.118468
11.0625,-0.094981
11.075,-0.054514
11.0875,0.001226
11.1,0.061358
11.1125,0.128733
11.125,0.19768
11.1375,0.250901
11.15,0.280554
11.1625,0.28551
11.175,0.264399
11.1875,0.220444
11.2,0.165575
11.2125,0.09953
11.225,0.029724
11.2375,-0.027122
11.25,-0.074355
11.2625,-0.101816
11.275,-0.123296
11.2875,-0.127918
11.3,-0.128487
11.3125,-0.138227
11.325,-0.153348
11.3375,-0.172972
11.35,-0.188961
11.3625,-0.209266
11.375,-0.219258
11.3875,-0.210391
11.4,-0.181888
11.4125,-0.133938
11.425,-0.067249
11.4375,0.008405
11.45,0.08988
11.4625,0.16122
11.475,0.222619
11.4875,0.257837
11.5,0.269964
11.5125,0.260515
11.525,0.227014
11.5375,0.185642
11.55,0.139556
11.5625,0.090028
11.575,0.048731
11.5875,0.017578
11.6,0.001023
11.6125,-0.015269
11.625,-0.032125
11.6375,-0.057024
11.65,-0.084409
11.6625,-0.119804
11.675,-0.163027
11.6875,-0.206351
11.7,-0.241423
11.7125,-0.263932
11.725,-0.26674
11.7375,-0.240353
11.75,-0.192398
11.7625,-0.126959
11.775,-0.05038
11.7875,0.031345
11.8,0.107223
11.8125,0.168296
11.825,0.20845
11.8375,0.220289
11.85,0.219167
11.8625,0.200739
11.875,0.179775
11.8875,0.153408
11.9,0.134638
11.9125,0.119039
11.925,0.113657
11.9375,0.103994
11.95,0.095019
11.9625,0.074476
11.975,0.04093
11.9875,-0.003218
12,-0.060977
12.0125,-0.12167
12.025,-0.187036
12.0375,-0.23774
12.05,-0.271268
12.0625,-0.278025
12.075,-0.25526
12.0875,-0.212122
12.1,-0.148564
12.1125,-0.080825
12.125,-0.005508
12.1375,0.057527
12.15,0.10869
12.1625,0.135707
12.175,0.153014
12.1875,0.159969
12.2,0.163024
12.2125,0.163819
12.225,0.165129
12.2375,0.172017
12.25,0.18616
12.2625,0.193033
12.275,0.194424
12.2875,0.181828
12.3,0.152987
12.3125,0.105826
12.325,0.046268
12.3375,-0.029734
12.35,-0.108863
12.3625,-0.178383
12.375,-0.237788
12.3875,-0.269588
12.4,-0.281557
12.4125,-0.267833
12.425,-0.232882
12.4375,-0.183862
12.45,-0.124358
12.4625,-0.073839
12.475,-0.030245
12.4875,0.000311
12.5,0.025922
12.5125,0.045562
12.525,0.062814
12.5375,0.079603
12.55,0.104546
12.5625,0.135582
12.575,0.170728
12.5875,0.205332
12.6,0.236354
12.6125,0.247737
12.625,0.245119
12.6375,0.221169
12.65,0.168894
12.6625,0.096866
12.675,0.013838
12.6875,-0.063381
12.7,-0.135002
12.7125,-0.187685
12.725,-0.219846
12.7375,-0.231516
12.75,-0.22155
12.7625,-0.195338
12.775,-0.165055
12.7875,-0.133863
12.8,-0.109682
12.8125,-0.085437
12.825,-0.072545
12.8375,-0.057965
12.85,-0.040562
12.8625,-0.017048
12.875,0.014814
12.8875,0.058402
12.9,0.112297
12.9125,0.169867
12.925,0.220861
12.9375,0.260807
12.95,0.28661
12.9625,0.286948
12.975,0.2581
12.9875,0.21023
13,0.139921
13.0125,0.068122
13.025,-0.009135
13.0375,-0.074043
13.05,-0.125275
13.0625,-0.159561
13.075,-0.173384
13.0875,-0.177753
13.1,-0.170157
13.1125,-0.163694
13.125,-0.159825
13.1375,-0.161855
13.15,-0.162602
13.1625,-0.169708
13.175,-0.168835
13.1875,-0.1549
13.2,-0.132238
13.2125,-0.084677
13.225,-0.020128
13.2375,0.048149
13.25,0.123096
13.2625,0.193515
13.275,0.246653
13.2875,0.278999
13.3,0.285569
13.3125,0.26903
13.325,0.22954
13.3375,0.170162
13.35,0.104539
13.3625,0.050242
13.375,0.003939
13.3875,-0.032834
13.4,-0.061735
13.4125,-0.077112
13.425,-0.087864
13.4375,-0.100343
13.45,-0.119892
13.4625,-0.142406
13.475,-0.167233
13.4875,-0.198384
13.5,-0.223948
13.5125,-0.230544
13.525,-0.222738
13.5375,-0.189097
13.55,-0.137361
13.5625,-0.064959
13.575,0.016797
13.5875,0.096182
13.6,0.168838
13.6125,0.221436
13.625,0.253344
13.6375,0.26307
13.65,0.247947
13.6625,0.221364
13.675,0.185389
13.6875,0.141676
13.7,0.110546
13.7125,0.083871
13.725,0.064998
13.7375,0.053314
13.75,0.041778
13.7625,0.025271
13.775,-0.001307
13.7875,-0.041016
13.8,-0.093157
13.8125,-0.141583
13.825,-0.193282
13.8375,-0.235334
13.85,-0.259579
13.8625,-0.25424
13.875,-0.225834
13.8875,-0.172968
13.9,-0.101687
13.9125,-0.0264
13.925,0.045644
13.9375,0.115096
13.95,0.167337
13.9625,0.193674
13.975,0.209392
13.9875,0.204505
