timeSec,value
2.075,-0.093733
2.0875,-0.077275
2.1,-0.064185
2.1125,-0.05211
2.125,-0.043152
2.1375,-0.036447
2.15,-0.031318
2.1625,-0.027105
2.175,-0.023612
2.1875,-0.02116
2.2,-0.017971
2.2125,-0.01419
2.225,-0.010503
2.2375,-0.007264
2.25,-0.005036
2.2625,-0.001437
2.275,0.002943
2.2875,0.011537
2.3,0.019261
2.3125,0.029677
2.325,0.039406
2.3375,0.053358
2.35,0.067593
2.3625,0.082101
2.375,0.098586
2.3875,0.112305
2.4,0.128817
2.4125,0.146662
2.425,0.16483
2.4375,0.177468
2.45,0.191371
2.4625,0.204011
2.475,0.21541
2.4875,0.221627
2.5,0.225583
2.5125,0.231282
2.525,0.232228
2.5375,0.231389
2.55,0.227251
2.5625,0.222526
2.575,0.211075
2.5875,0.199076
2.6,0.18607
2.6125,0.169737
2.625,0.154795
2.6375,0.133648
2.65,0.113916
2.6625,0.092813
2.675,0.073553
2.6875,0.057284
2.7,0.037461
2.7125,0.019935
2.725,0.005365
2.7375,-0.009866
2.75,-0.020392
2.7625,-0.034246
2.775,-0.043821
2.7875,-0.049249
2.8,-0.05393
2.8125,-0.057919
2.825,-0.06512
2.8375,-0.065766
2.85,-0.07076
2.8625,-0.074731
2.875,-0.077027
2.8875,-0.082295
2.9,-0.087708
2.9125,-0.092046
2.925,-0.097634
2.9375,-0.105576
2.95,-0.111444
2.9625,-0.11908
2.975,-0.125765
2.9875,-0.135958
3,-0.145901
3.0125,-0.157164
3.025,-0.16937
3.0375,-0.178654
3.05,-0.189167
3.0625,-0.199997
3.075,-0.208764
3.0875,-0.218282
3.1,-0.225354
3.1125,-0.226597
3.125,-0.227348
3.1375,-0.226028
3.15,-0.221995
3.1625,-0.21538
3.175,-0.204954
3.1875,-0.194066
3.2,-0.180631
3.2125,-0.166682
3.225,-0.150208
3.2375,-0.128659
3.25,-0.110434
3.2625,-0.087241
3.275,-0.067097
3.2875,-0.045692
3.3,-0.022348
3.3125,0.000388
3.325,0.021104
3.3375,0.040653
3.35,0.054269
3.3625,0.068549
3.375,0.082484
3.3875,0.090466
3.4,0.098954
3.4125,0.105027
3.425,0.109616
3.4375,0.112665
3.45,0.116046
3.4625,0.11631
3.475,0.117125
3.4875,0.118784
3.5,0.118337
3.5125,0.118727
3.525,0.121135
3.5375,0.119641
3.55,0.118335
3.5625,0.12122
3.575,0.12398
3.5875,0.128916
3.6,0.132836
3.6125,0.13771
3.625,0.141785
3.6375,0.147437
3.65,0.156194
3.6625,0.16263
3.675,0.168071
3.6875,0.17058
3.7,0.172749
3.7125,0.175052
3.725,0.17438
3.7375,0.170966
3.75,0.169232
3.7625,0.163176
3.775,0.15443
3.7875,0.144296
3.8,0.132297
3.8125,0.116173
3.825,0.09771
3.8375,0.076607
3.85,0.057189
3.8625,0.037341
3.875,0.012802
3.8875,-0.010603
3.9,-0.03378
3.9125,-0.057734
3.925,-0.076468
3.9375,-0.096111
3.95,-0.116237
3.9625,-0.131408
3.975,-0.146734
3.9875,-0.157455
4,-0.168924
4.0125,-0.177367
4.025,-0.185584
4.0375,-0.186803
4.05,-0.185837
4.0625,-0.18348
4.075,-0.182919
4.0875,-0.181498
4.1,-0.175778
4.1125,-0.17294
4.125,-0.168234
4.1375,-0.160769
4.15,-0.157728
4.1625,-0.154635
4.175,-0.150929
4.1875,-0.147318
4.2,-0.142679
4.2125,-0.137953
4.225,-0.138397
4.2375,-0.139955
4.25,-0.137816
4.2625,-0.137736
4.275,-0.137646
4.2875,-0.135947
4.3,-0.135758
4.3125,-0.137072
4.325,-0.134137
4.3375,-0.131674
4.35,-0.130661
4.3625,-0.124482
4.375,-0.116878
4.3875,-0.108297
4.4,-0.100089
4.4125,-0.085072
4.425,-0.068032
4.4375,-0.049477
4.45,-0.031282
4.4625,-0.014306
4.475,0.005056
4.4875,0.02429
4.5,0.046496
4.5125,0.068291
4.525,0.090595
4.5375,0.11045
4.55,0.127839
4.5625,0.148997
4.575,0.162407
4.5875,0.176036
4.6,0.189577
4.6125,0.197967
4.625,0.206261
4.6375,0.210829
4.65,0.212636
4.6625,0.209649
4.675,0.207873
4.6875,0.203447
4.7,0.196153
4.7125,0.190522
4.725,0.182118
4.7375,0.171316
4.75,0.160206
4.7625,0.14928
4.775,0.13913
4.7875,0.130556
4.8,0.11985
4.8125,0.112005
4.825,0.103459
4.8375,0.099845
4.85,0.095853
4.8625,0.093258
4.875,0.089543
4.8875,0.08863
4.9,0.086414
4.9125,0.086232
4.925,0.080507
4.9375,0.076646
4.95,0.073799
4.9625,0.068918
4.975,0.061808
4.9875,0.054239
5,0.044973
5.0125,0.035678
5.025,0.02468
5.0375,0.013019
5.05,0.000358
5.0625,-0.01643
5.075,-0.036294
5.0875,-0.053804
5.1,-0.070883
5.1125,-0.090156
5.125,-0.109482
5.1375,-0.12694
5.15,-0.145028
5.1625,-0.16226
5.175,-0.178127
5.1875,-0.195387
5.2,-0.208748
5.2125,-0.217891
5.225,-0.22544
5.2375,-0.229124
5.25,-0.232131
5.2625,-0.233996
5.275,-0.232287
5.2875,-0.227166
5.3,-0.21935
5.3125,-0.210398
5.325,-0.195716
5.3375,-0.184962
5.35,-0.173044
5.3625,-0.156468
5.375,-0.141538
5.3875,-0.123423
5.4,-0.108117
5.4125,-0.090873
5.425,-0.078542
5.4375,-0.063601
5.45,-0.051719
5.4625,-0.039307
5.475,-0.031361
5.4875,-0.020775
5.5,-0.012044
5.5125,-0.003752
5.525,0.003459
5.5375,0.007904
5.55,0.009261
5.5625,0.01375
5.575,0.015409
5.5875,0.018065
5.6,0.026412
5.6125,0.031789
5.625,0.040092
5.6375,0.048758
5.65,0.059715
5.6625,0.071533
5.675,0.080957
5.6875,0.091512
5.7,0.106394
5.7125,0.12326
5.725,0.138303
5.7375,0.154508
5.75,0.171532
5.7625,0.184737
5.775,0.198234
5.7875,0.212759
5.8,0.222062
5.8125,0.229789
5.825,0.234491
5.8375,0.241761
5.85,0.245408
5.8625,0.24281
5.875,0.241784
5.8875,0.235826
5.9,0.227664
5.9125,0.217622
5.925,0.204372
5.9375,0.187951
5.95,0.171939
5.9625,0.15639
5.975,0.134633
5.9875,0.113444
6,0.093602
6.0125,0.072209
6.025,0.051049
6.0375,0.031412
6.05,0.017973
6.0625,0.004115
6.075,-0.007297
6.0875,-0.019713
6.1,-0.029963
6.1125,-0.039326
6.125,-0.047525
6.1375,-0.051709
6.15,-0.054913
6.1625,-0.061309
6.175,-0.065548
6.1875,-0.067636
6.2,-0.067858
6.2125,-0.069542
6.225,-0.075495
6.2375,-0.080084
6.25,-0.082601
6.2625,-0.090828
6.275,-0.097073
6.2875,-0.102251
6.3,-0.111586
6.3125,-0.121267
6.325,-0.132967
6.3375,-0.146562
6.35,-0.156883
6.3625,-0.169541
6.375,-0.180379
6.3875,-0.187982
6.4,-0.199753
6.4125,-0.207911
6.425,-0.211839
6.4375,-0.215652
6.45,-0.219106
6.4625,-0.216185
6.475,-0.215347
6.4875,-0.209176
6.5,-0.201293
6.5125,-0.191432
6.525,-0.180039
6.5375,-0.165873
6.55,-0.149448
6.5625,-0.127985
6.575,-0.106747
6.5875,-0.088272
6.6,-0.064575
6.6125,-0.043362
6.625,-0.022546
6.6375,-0.002671
6.65,0.018064
6.6625,0.035339
6.675,0.05496
6.6875,0.072489
6.7,0.084999
6.7125,0.098402
6.725,0.109683
6.7375,0.115865
6.75,0.121776
6.7625,0.129221
6.775,0.134639
6.7875,0.135465
6.8,0.134337
6.8125,0.134899
6.825,0.136174
6.8375,0.133294
6.85,0.134995
6.8625,0.137733
6.875,0.140354
6.8875,0.139309
6.9,0.142506
6.9125,0.144258
6.925,0.146973
6.9375,0.153796
6.95,0.160138
6.9625,0.166027
6.975,0.168884
6.9875,0.177233
7,0.184238
7.0125,0.191397
7.025,0.195995
7.0375,0.20089
7.05,0.200095
7.0625,0.197754
7.075,0.196866
7.0875,0.188959
7.1,0.182086
7.1125,0.171607
7.125,0.157374
7.1375,0.144886
7.15,0.126922
7.1625,0.105788
7.175,0.087436
7.1875,0.065972
7.2,0.046257
7.2125,0.026284
7.225,0.002444
7.2375,-0.019096
7.25,-0.04394
7.2625,-0.063563
7.275,-0.081421
7.2875,-0.099389
7.3,-0.11754
7.3125,-0.132685
7.325,-0.142367
7.3375,-0.15286
7.35,-0.162288
7.3625,-0.168961
7.375,-0.171611
7.3875,-0.175744
7.4,-0.177951
7.4125,-0.173655
7.425,-0.169269
7.4375,-0.163247
7.45,-0.156301
7.4625,-0.148395
7.475,-0.143617
7.4875,-0.1394
7.5,-0.135252
7.5125,-0.130737
7.525,-0.126214
7.5375,-0.124598
7.55,-0.123867
7.5625,-0.124179
7.575,-0.126968
7.5875,-0.125969
7.6,-0.126003
7.6125,-0.127265
7.625,-0.130327
7.6375,-0.132148
7.65,-0.1348
7.6625,-0.135328
7.675,-0.133655
7.6875,-0.126764
7.7,-0.122816
7.7125,-0.11201
7.725,-0.103834
7.7375,-0.092423
7.75,-0.0788
7.7625,-0.061704
7.775,-0.044668
7.7875,-0.025325
7.8,-0.008049
7.8125,0.011242
7.825,0.034228
7.8375,0.055747
7.85,0.079101
7.8625,0.101683
7.875,0.11967
7.8875,0.137886
7.9,0.153629
7.9125,0.167814
7.925,0.178592
7.9375,0.191653
7.95,0.201716
7.9625,0.206
7.975,0.208157
7.9875,0.208259
8,0.206808
8.0125,0.204499
8.025,0.201738
8.0375,0.197347
8.05,0.191277
8.0625,0.183219
8.075,0.17304
8.0875,0.161935
8.1,0.15087
8.1125,0.140196
8.125,0.13293
8.1375,0.125803
8.15,0.11941
8.1625,0.1126
8.175,0.10529
8.1875,0.100718
8.2,0.095584
8.2125,0.091052
8.225,0.086406
8.2375,0.081515
8.25,0.076448
8.2625,0.07618
8.275,0.07002
8.2875,0.064464
8.3,0.057178
8.3125,0.052408
8.325,0.04306
8.3375,0.035617
8.35,0.022219
8.3625,0.012582
8.375,0.000807
8.3875,-0.017372
8.4,-0.033742
8.4125,-0.053343
8.425,-0.071244
8.4375,-0.091036
8.45,-0.108415
8.4625,-0.125549
8.475,-0.142582
8.4875,-0.158503
8.5,-0.178084
8.5125,-0.193065
8.525,-0.209311
8.5375,-0.221029
8.55,-0.228213
8.5625,-0.236638
8.575,-0.241362
8.5875,-0.239394
8.6,-0.235865
8.6125,-0.232975
8.625,-0.226796
8.6375,-0.218174
8.65,-0.205341
8.6625,-0.19071
8.675,-0.176703
8.6875,-0.164962
8.7,-0.14682
8.7125,-0.133769
8.725,-0.120818
8.7375,-0.10464
8.75,-0.092145
8.7625,-0.076986
8.775,-0.062564
8.7875,-0.053571
8.8,-0.045596
8.8125,-0.039424
8.825,-0.031898
8.8375,-0.024667
8.85,-0.016261
8.8625,-0.008884
8.875,-0.007416
8.8875,-0.00489
8.9,0.002023
8.9125,0.004987
8.925,0.012505
8.9375,0.0165
8.95,0.021348
8.9625,0.030756
8.975,0.04209
8.9875,0.050876
9,0.064807
9.0125,0.07925
9.025,0.0951
9.0375,0.107945
9.05,0.121602
9.0625,0.13586
9.075,0.154455
9.0875,0.169879
9.1,0.18165
9.1125,0.194261
9.125,0.20701
9.1375,0.217642
9.15,0.227365
9.1625,0.231405
9.175,0.235684
9.1875,0.234289
9.2,0.233045
9.2125,0.226577
9.225,0.219879
9.2375,0.210084
9.25,0.197875
9.2625,0.186242
9.275,0.171705
9.2875,0.154342
9.3,0.135437
9.3125,0.117733
9.325,0.095755
9.3375,0.078492
9.35,0.058875
9.3625,0.04241
9.375,0.023627
9.3875,0.00682
9.4,-0.006783
9.4125,-0.021305
9.425,-0.033047
9.4375,-0.040415
9.45,-0.051374
9.4625,-0.059765
9.475,-0.066653
9.4875,-0.071736
9.5,-0.077993
9.5125,-0.081156
9.525,-0.083878
9.5375,-0.087509
9.55,-0.090765
9.5625,-0.093147
9.575,-0.099061
9.5875,-0.106777
9.6,-0.111526
9.6125,-0.121063
9.625,-0.129359
9.6375,-0.137599
9.65,-0.146679
9.6625,-0.158599
9.675,-0.166475
9.6875,-0.175578
9.7,-0.18772
9.7125,-0.198117
9.725,-0.208311
9.7375,-0.214927
9.75,-0.221613
9.7625,-0.228684
9.775,-0.231755
9.7875,-0.23069
9.8,-0.228384
9.8125,-0.22333
9.825,-0.215217
9.8375,-0.203244
9.85,-0.194636
9.8625,-0.182937
9.875,-0.164211
9.8875,-0.148588
9.9,-0.131668
9.9125,-0.113409
9.925,-0.089379
9.9375,-0.067098
9.95,-0.044308
9.9625,-0.020655
9.975,0.001354
9.9875,0.019625
10,0.038665
10.0125,0.054733
10.025,0.067656
10.0375,0.07896
10.05,0.092623
10.0625,0.100003
10.075,0.109063
10.0875,0.114377
10.1,0.115688
10.1125,0.11948
10.125,0.123569
10.1375,0.122756
10.15,0.121186
10.1625,0.122419
10.175,0.12221
10.1875,0.123655
10.2,0.126246
10.2125,0.129175
10.225,0.129135
10.2375,0.131377
10.25,0.132621
10.2625,0.13439
10.275,0.139209
10.2875,0.146945
10.3,0.151998
10.3125,0.159543
10.325,0.162404
10.3375,0.167339
10.35,0.173041
10.3625,0.174218
10.375,0.176687
10.3875,0.178029
10.4,0.176209
10.4125,0.173332
10.425,0.167839
10.4375,0.160342
10.45,0.147333
10.4625,0.133863
10.475,0.119784
10.4875,0.101679
10.5,0.08357
10.5125,0.063837
10.525,0.04218
10.5375,0.020566
10.55,-0.004804
10.5625,-0.025283
10.575,-0.045268
10.5875,-0.067188
10.6,-0.087404
10.6125,-0.105263
10.625,-0.121164
10.6375,-0.138508
10.65,-0.153385
10.6625,-0.166166
10.675,-0.175185
10.6875,-0.181204
10.7,-0.18497
10.7125,-0.184711
10.725,-0.184398
10.7375,-0.184518
10.75,-0.180194
10.7625,-0.177478
10.775,-0.170249
10.7875,-0.163145
10.8,-0.158042
10.8125,-0.151254
10.825,-0.149358
10.8375,-0.144665
10.85,-0.143907
10.8625,-0.138057
10.875,-0.133392
10.8875,-0.134619
10.9,-0.134886
10.9125,-0.136017
10.925,-0.136336
10.9375,-0.136185
10.95,-0.135309
10.9625,-0.133464
10.975,-0.130751
10.9875,-0.129161
11,-0.127763
11.0125,-0.125279
11.025,-0.119311
11.0375,-0.115023
11.05,-0.108305
11.0625,-0.096098
11.075,-0.08299
11.0875,-0.066475
11.1,-0.05153
11.1125,-0.034969
11.125,-0.017674
11.1375,0.003745
11.15,0.026109
11.1625,0.048392
11.175,0.067954
11.1875,0.088877
11.2,0.110308
11.2125,0.128261
11.225,0.148416
11.2375,0.168167
11.25,0.180947
11.2625,0.192527
11.275,0.201375
11.2875,0.208866
11.3,0.215729
11.3125,0.218621
11.325,0.219337
11.3375,0.216105
11.35,0.210921
11.3625,0.207761
11.375,0.198186
11.3875,0.188541
11.4,0.180685
11.4125,0.169416
11.425,0.160569
11.4375,0.149889
11.45,0.14269
11.4625,0.135525
11.475,0.126566
11.4875,0.119012
11.5,0.111961
11.5125,0.106132
11.525,0.102206
11.5375,0.099047
11.55,0.096988
11.5625,0.094689
11.575,0.089526
11.5875,0.088989
11.6,0.085636
11.6125,0.08008
11.625,0.07791
11.6375,0.070383
11.65,0.06517
11.6625,0.056486
11.675,0.047904
11.6875,0.036272
11.7,0.022826
11.7125,0.005792
11.725,-0.010542
11.7375,-0.030003
11.75,-0.045265
11.7625,-0.062394
11.775,-0.080713
11.7875,-0.100379
11.8,-0.122713
11.8125,-0.13886
11.825,-0.155227
11.8375,-0.174871
11.85,-0.19105
11.8625,-0.20252
11.875,-0.213859
11.8875,-0.222458
11.9,-0.230893
11.9125,-0.233067
11.925,-0.231063
11.9375,-0.227282
11.95,-0.222624
11.9625,-0.214476
11.975,-0.207521
11.9875,-0.19722
12,-0.186933
12.0125,-0.171069
12.025,-0.156348
12.0375,-0.144053
12.05,-0.12601
12.0625,-0.111541
12.075,-0.096948
12.0875,-0.082601
12.1,-0.070505
12.1125,-0.060678
12.125,-0.051699
12.1375,-0.042302
12.15,-0.031798
12.1625,-0.026369
12.175,-0.022036
12.1875,-0.018326
12.2,-0.013441
12.2125,-0.008643
12.225,-0.007132
12.2375,-0.000254
12.25,0.001515
12.2625,0.007354
12.275,0.0119
12.2875,0.018662
12.3,0.026321
12.3125,0.033736
12.325,0.04498
12.3375,0.055202
12.35,0.068949
12.3625,0.084207
12.375,0.102391
12.3875,0.117019
12.4,0.13078
12.4125,0.144788
12.425,0.157978
12.4375,0.173066
12.45,0.188871
12.4625,0.202591
12.475,0.212108
12.4875,0.221536
12.5,0.229405
12.5125,0.232018
12.525,0.230937
12.5375,0.229546
12.55,0.223135
12.5625,0.216826
12.575,0.204059
12.5875,0.19041
12.6,0.178447
12.6125,0.162453
12.625,0.14253
12.6375,0.12183
12.65,0.100256
12.6625,0.082741
12.675,0.063745
12.6875,0.045648
12.7,0.028556
12.7125,0.014603
12.725,0.001494
12.7375,-0.013861
12.75,-0.027252
12.7625,-0.038948
12.775,-0.048313
12.7875,-0.056807
12.8,-0.062355
12.8125,-0.06831
12.825,-0.074339
12.8375,-0.077715
12.85,-0.077879
12.8625,-0.081402
12.875,-0.081383
12.8875,-0.084102
12.9,-0.088083
12.9125,-0.094919
12.925,-0.100622
12.9375,-0.107639
12.95,-0.116326
12.9625,-0.124071
12.975,-0.134262
12.9875,-0.146467
13,-0.154512
13.0125,-0.168204
13.025,-0.176743
13.0375,-0.186875
13.05,-0.1987
13.0625,-0.206007
13.075,-0.216494
13.0875,-0.221577
13.1,-0.224505
13.1125,-0.227747
13.125,-0.225871
13.1375,-0.223453
13.15,-0.219747
13.1625,-0.210507
13.175,-0.199555
13.1875,-0.188187
13.2,-0.175724
13.2125,-0.156923
13.225,-0.138371
13.2375,-0.1201
13.25,-0.09914
13.2625,-0.076828
13.275,-0.055146
13.2875,-0.031009
13.3,-0.007999
13.3125,0.014329
13.325,0.034661
13.3375,0.052881
13.35,0.06894
13.3625,0.085054
13.375,0.097357
13.3875,0.105907
13.4,0.112791
13.4125,0.119659
13.425,0.123571
13.4375,0.125706
13.45,0.129512
13.4625,0.131326
13.475,0.133246
13.4875,0.130161
13.5,0.126861
13.5125,0.128067
13.525,0.128832
13.5375,0.131562
13.55,0.135131
13.5625,0.134573
13.575,0.136138
13.5875,0.141735
13.6,0.145809
13.6125,0.148223
13.625,0.151399
13.6375,0.155017
13.65,0.159085
13.6625,0.167078
13.675,0.172866
13.6875,0.175091
13.7,0.179418
13.7125,0.179896
13.725,0.181863
13.7375,0.176977
13.75,0.175121
13.7625,0.171279
13.775,0.160002
13.7875,0.146053
13.8,0.130479
13.8125,0.117193
13.825,0.097742
13.8375,0.077851
13.85,0.059348
13.8625,0.04011
13.875,0.019437
13.8875,-0.001221
13.9,-0.024066
13.9125,-0.045111
13.925,-0.068161
13.9375,-0.086699
13.95,-0.106742
13.9625,-0.123805
13.975,-0.137162
13.9875,-0.151242
