timeSec,value
2.825,0.267723
2.8375,0.239153
2.85,0.211898
2.8625,0.176588
2.875,0.140262
2.8875,0.116217
2.9,0.102643
2.9125,0.084877
2.925,0.073061
2.9375,0.06728
2.95,0.056439
2.9625,0.035734
2.975,-0.006225
2.9875,-0.058115
3,-0.109911
3.0125,-0.170239
3.025,-0.23905
3.0375,-0.297729
3.05,-0.344654
3.0625,-0.366809
3.075,-0.374902
3.0875,-0.34883
3.1,-0.315848
3.1125,-0.269145
3.125,-0.2054
3.1375,-0.145298
3.15,-0.085551
3.1625,-0.027291
3.175,0.001144
3.1875,0.017737
3.2,0.037831
3.2125,0.05267
3.225,0.055114
3.2375,0.073216
3.25,0.090444
3.2625,0.111349
3.275,0.139558
3.2875,0.178767
3.3,0.210788
3.3125,0.235223
3.325,0.249378
3.3375,0.24254
3.35,0.227956
3.3625,0.176889
3.375,0.121209
3.3875,0.055787
3.4,-0.030051
3.4125,-0.097065
3.425,-0.167429
3.4375,-0.212849
3.45,-0.24441
3.4625,-0.257947
3.475,-0.26523
3.4875,-0.257034
3.5,-0.233007
3.5125,-0.208665
3.525,-0.196953
3.5375,-0.184162
3.55,-0.177028
3.5625,-0.184648
3.575,-0.189515
3.5875,-0.189576
3.6,-0.18774
3.6125,-0.174739
3.625,-0.145245
3.6375,-0.096197
3.65,-0.022461
3.6625,0.045701
3.675,0.125824
3.6875,0.201609
3.7,0.25167
3.7125,0.289947
3.725,0.30003
3.7375,0.290777
3.75,0.274861
3.7625,0.243187
3.775,0.197788
3.7875,0.153744
3.8,0.117393
3.8125,0.07631
3.825,0.040979
3.8375,0.023137
3.85,0.011199
3.8625,0.007722
3.875,-0.00444
3.8875,-0.022775
3.9,-0.059619
3.9125,-0.106824
3.925,-0.149729
3.9375,-0.202073
3.95,-0.257866
3.9625,-0.294551
3.975,-0.334263
3.9875,-0.343192
4,-0.343404
4.0125,-0.309817
4.025,-0.252273
4.0375,-0.185268
4.05,-0.124792
4.0625,-0.048036
4.075,0.006952
4.0875,0.061345
4.1,0.09772
4.1125,0.126051
4.125,0.140676
4.1375,0.141037
4.15,0.143065
4.1625,0.140004
4.175,0.155182
4.1875,0.16805
4.2,0.19366
4.2125,0.221475
4.225,0.249188
4.2375,0.26314
4.25,0.272867
4.2625,0.265242
4.275,0.238261
4.2875,0.19631
4.3,0.128479
4.3125,0.062413
4.325,-0.01535
4.3375,-0.083678
4.35,-0.143139
4.3625,-0.196479
4.375,-0.229774
4.3875,-0.246241
4.4,-0.245836
4.4125,-0.232969
4.425,-0.199571
4.4375,-0.173553
4.45,-0.145127
4.4625,-0.120159
4.475,-0.104913
4.4875,-0.100723
4.5,-0.097532
4.5125,-0.087555
4.525,-0.07379
4.5375,-0.053109
4.55,-0.017454
4.5625,0.029313
4.575,0.088612
4.5875,0.151184
4.6,0.22633
4.6125,0.292444
4.625,0.347151
4.6375,0.37925
4.65,0.386035
4.6625,0.380398
4.675,0.346558
4.6875,0.305122
4.7,0.252742
4.7125,0.203429
4.725,0.155937
4.7375,0.120038
4.75,0.093513
4.7625,0.077108
4.775,0.067135
4.7875,0.052656
4.8,0.030809
4.8125,0.019112
4.825,-0.003246
4.8375,-0.031097
4.85,-0.080796
4.8625,-0.13377
4.875,-0.182583
4.8875,-0.214497
4.9,-0.245302
4.9125,-0.251173
4.925,-0.239014
4.9375,-0.206376
4.95,-0.144421
4.9625,-0.084947
4.975,-0.01688
4.9875,0.053594
5,0.110963
5.0125,0.167337
5.025,0.205045
5.0375,0.222797
5.05,0.229719
5.0625,0.223957
5.075,0.209845
5.0875,0.205422
5.1,0.205037
5.1125,0.201464
5.125,0.220372
5.1375,0.24289
5.15,0.24804
5.1625,0.258782
5.175,0.256644
5.1875,0.239189
5.2,0.203983
5.2125,0.159237
5.225,0.092781
5.2375,0.010212
5.25,-0.061265
5.2625,-0.137194
5.275,-0.196125
5.2875,-0.233648
5.3,-0.259048
5.3125,-0.26501
5.325,-0.255478
5.3375,-0.222622
5.35,-0.187665
5.3625,-0.149464
5.375,-0.12341
5.3875,-0.099676
5.4,-0.082421
5.4125,-0.074204
5.425,-0.058103
5.4375,-0.057476
5.45,-0.045694
5.4625,-0.03029
5.475,0.001167
5.4875,0.039036
5.5,0.09067
5.5125,0.157335
5.525,0.216833
5.5375,0.269665
5.55,0.310189
5.5625,0.328868
5.575,0.336024
5.5875,0.307885
5.6,0.268287
5.6125,0.210239
5.625,0.145845
5.6375,0.083557
5.65,0.017128
5.6625,-0.03906
5.675,-0.0707
5.6875,-0.09883
5.7,-0.116818
5.7125,-0.121301
5.725,-0.132489
5.7375,-0.149733
5.75,-0.160465
5.7625,-0.1774
5.775,-0.217652
5.7875,-0.249942
5.8,-0.279241
5.8125,-0.298731
5.825,-0.316005
5.8375,-0.306033
5.85,-0.276771
5.8625,-0.227033
5.875,-0.1581
5.8875,-0.07797
5.9,-0.000327
5.9125,0.070668
5.925,0.132025
5.9375,0.184572
5.95,0.213985
5.9625,0.232602
5.975,0.23232
5.9875,0.220453
6,0.202741
6.0125,0.179765
6.025,0.166686
6.0375,0.154728
6.05,0.148389
6.0625,0.160657
6.075,0.172601
6.0875,0.179901
6.1,0.177683
6.1125,0.156454
6.125,0.117064
6.1375,0.059973
6.15,-0.011913
6.1625,-0.075361
6.175,-0.146317
6.1875,-0.210769
6.2,-0.260228
6.2125,-0.29727
6.225,-0.322835
6.2375,-0.327392
6.25,-0.305812
6.2625,-0.267036
6.275,-0.219453
6.2875,-0.179737
6.3,-0.133769
6.3125,-0.089259
6.325,-0.06958
6.3375,-0.042872
6.35,-0.031314
6.3625,-0.022817
6.375,-0.016912
6.3875,0.009142
6.4,0.035831
6.4125,0.081506
6.425,0.131163
6.4375,0.187823
6.45,0.23667
6.4625,0.27664
6.475,0.316768
6.4875,0.330123
6.5,0.321266
6.5125,0.285997
6.525,0.240582
6.5375,0.175597
6.55,0.106129
6.5625,0.035726
6.575,-0.028835
6.5875,-0.078854
6.6,-0.108357
6.6125,-0.141322
6.625,-0.152722
6.6375,-0.156655
6.65,-0.149606
6.6625,-0.149115
6.675,-0.151022
6.6875,-0.170184
6.7,-0.190563
6.7125,-0.209481
6.725,-0.227581
6.7375,-0.240789
6.75,-0.247763
6.7625,-0.244035
6.775,-0.209635
6.7875,-0.166662
6.8,-0.105033
6.8125,-0.022964
6.825,0.055898
6.8375,0.132702
6.85,0.189556
6.8625,0.238731
6.875,0.26911
6.8875,0.285361
6.9,0.280065
6.9125,0.262795
6.925,0.229104
6.9375,0.199243
6.95,0.172672
6.9625,0.158939
6.975,0.141756
6.9875,0.133823
7,0.139964
7.0125,0.141117
7.025,0.136892
7.0375,0.115139
7.05,0.08364
7.0625,0.024351
7.075,-0.044388
7.0875,-0.121745
7.1,-0.198908
7.1125,-0.268171
7.125,-0.319373
7.1375,-0.349583
7.15,-0.361895
7.1625,-0.353062
7.175,-0.321515
7.1875,-0.268355
7.2,-0.219134
7.2125,-0.158998
7.225,-0.110666
7.2375,-0.065402
7.25,-0.036368
7.2625,-0.022297
7.275,0.000639
7.2875,0.017324
7.3,0.027255
7.3125,0.036221
7.325,0.057794
7.3375,0.089434
7.35,0.133428
7.3625,0.174169
7.375,0.211242
7.3875,0.240774
7.4,0.271051
7.4125,0.283032
7.425,0.258452
7.4375,0.214441
7.45,0.168125
7.4625,0.094548
7.475,0.029442
7.4875,-0.041382
7.5,-0.097961
7.5125,-0.142683
7.525,-0.178434
7.5375,-0.191716
7.55,-0.197559
7.5625,-0.199211
7.575,-0.19406
7.5875,-0.183768
7.6,-0.18493
7.6125,-0.186578
7.625,-0.196801
7.6375,-0.21198
7.65,-0.225278
7.6625,-0.240104
7.675,-0.242924
7.6875,-0.224872
7.7,-0.197948
7.7125,-0.138353
7.725,-0.0678
7.7375,0.003949
7.75,0.077928
7.7625,0.15862
7.775,0.218721
7.7875,0.266854
7.8,0.285711
7.8125,0.294072
7.825,0.283535
7.8375,0.254075
7.85,0.226228
7.8625,0.192604
7.875,0.167323
7.8875,0.136643
7.9,0.113106
7.9125,0.104032
7.925,0.1034
7.9375,0.10113
7.95,0.087002
7.9625,0.067053
7.975,0.037477
7.9875,-0.011707
8,-0.061719
8.0125,-0.122321
8.025,-0.187312
8.0375,-0.251041
8.05,-0.290803
8.0625,-0.314851
8.075,-0.318076
8.0875,-0.289664
8.1,-0.251047
8.1125,-0.194744
8.125,-0.133818
8.1375,-0.068667
8.15,-0.003742
8.1625,0.042127
8.175,0.072081
8.1875,0.10084
8.2,0.113571
8.2125,0.128213
8.225,0.144088
8.2375,0.146253
8.25,0.169309
8.2625,0.194029
8.275,0.227924
8.2875,0.257975
8.3,0.295898
8.3125,0.322931
8.325,0.328969
8.3375,0.326263
8.35,0.296577
8.3625,0.250035
8.375,0.183206
8.3875,0.111156
8.4,0.027936
8.4125,-0.051819
8.425,-0.121782
8.4375,-0.177751
8.45,-0.208193
8.4625,-0.234184
8.475,-0.234903
8.4875,-0.226398
8.5,-0.205599
8.5125,-0.191371
8.525,-0.172643
8.5375,-0.162465
8.55,-0.157703
8.5625,-0.167784
8.575,-0.173956
8.5875,-0.170972
8.6,-0.162756
8.6125,-0.137756
8.625,-0.107676
8.6375,-0.047222
8.65,0.02131
8.6625,0.101297
8.675,0.17287
8.6875,0.235987
8.7,0.290929
8.7125,0.334134
8.725,0.356275
8.7375,0.345034
8.75,0.327844
8.7625,0.288821
8.775,0.247022
8.7875,0.202218
8.8,0.151781
8.8125,0.114767
8.825,0.085554
8.8375,0.05863
8.85,0.049532
8.8625,0.042267
8.875,0.034227
8.8875,0.018474
8.9,-0.020937
8.9125,-0.066566
8.925,-0.111178
8.9375,-0.173989
8.95,-0.231206
8.9625,-0.271941
8.975,-0.304967
8.9875,-0.318825
9,-0.306032
9.0125,-0.284257
9.025,-0.240266
9.0375,-0.184216
9.05,-0.106348
9.0625,-0.035058
9.075,0.026323
9.0875,0.086489
9.1,0.12216
9.1125,0.139952
9.125,0.154545
9.1375,0.150853
9.15,0.148298
9.1625,0.154039
9.175,0.154016
9.1875,0.160436
9.2,0.177866
9.2125,0.20322
9.225,0.235806
9.2375,0.257206
9.25,0.263299
9.2625,0.245959
9.275,0.213118
9.2875,0.156247
9.3,0.094446
9.3125,0.022977
9.325,-0.047504
9.3375,-0.115036
9.35,-0.175488
9.3625,-0.22094
9.375,-0.249452
9.3875,-0.259121
9.4,-0.247646
9.4125,-0.237663
9.425,-0.209523
9.4375,-0.185869
9.45,-0.156796
9.4625,-0.147143
9.475,-0.145846
9.4875,-0.135958
9.5,-0.134818
9.5125,-0.137927
9.525,-0.119487
9.5375,-0.09812
9.55,-0.066356
9.5625,-0.012525
9.575,0.045811
9.5875,0.113592
9.6,0.176704
9.6125,0.236491
9.625,0.293532
9.6375,0.320439
9.65,0.323928
9.6625,0.303169
9.675,0.278358
9.6875,0.227923
9.7,0.172332
9.7125,0.124775
9.725,0.077654
9.7375,0.042528
9.75,0.005683
9.7625,-0.01926
9.775,-0.02668
9.7875,-0.045527
9.8,-0.056773
9.8125,-0.067671
9.825,-0.100204
9.8375,-0.134572
9.85,-0.169202
9.8625,-0.21612
9.875,-0.261741
9.8875,-0.296972
9.9,-0.318415
9.9125,-0.315037
9.925,-0.290478
9.9375,-0.255247
9.95,-0.195126
9.9625,-0.1205
9.975,-0.04183
9.9875,0.03256
10,0.105141
10.0125,0.162355
10.025,0.190641
10.0375,0.209054
10.05,0.208502
10.0625,0.208853
10.075,0.207221
10.0875,0.203077
10.1,0.197732
10.1125,0.199689
10.125,0.213285
10.1375,0.223022
10.15,0.233569
10.1625,0.237853
10.175,0.242912
10.1875,0.222914
10.2,0.19275
10.2125,0.147987
10.225,0.083784
10.2375,0.006282
10.25,-0.0645
10.2625,-0.129121
10.275,-0.18734
10.2875,-0.223665
10.3,-0.252115
10.3125,-0.265117
10.325,-0.246054
10.3375,-0.222338
10.35,-0.190415
10.3625,-0.157977
10.375,-0.123984
10.3875,-0.097126
10.4,-0.082424
10.4125,-0.07034
10.425,-0.056941
10.4375,-0.042076
10.45,-0.03685
10.4625,-0.015467
10.475,0.025015
10.4875,0.073262
10.5,0.120578
10.5125,0.177132
10.525,0.237064
10.5375,0.286453
10.55,0.324383
10.5625,0.33892
10.575,0.338083
10.5875,0.32184
10.6,0.278143
10.6125,0.226147
10.625,0.172435
10.6375,0.117401
10.65,0.058437
10.6625,0.002122
10.675,-0.040158
10.6875,-0.064523
10.7,-0.072073
10.7125,-0.083394
10.725,-0.084118
10.7375,-0.101127
10.75,-0.124037
10.7625,-0.15161
10.775,-0.185597
10.7875,-0.218693
10.8,-0.24567
10.8125,-0.268856
10.825,-0.279608
10.8375,-0.275319
10.85,-0.245696
10.8625,-0.203724
10.875,-0.147746
10.8875,-0.082522
10.9,-0.010392
10.9125,0.062267
10.925,0.122613
10.9375,0.171222
10.95,0.2115
10.9625,0.222251
10.975,0.225729
10.9875,0.212788
11,0.200713
11.0125,0.19021
11.025,0.171201
11.0375,0.171629
11.05,0.16617
11.0625,0.173626
11.075,0.171891
11.0875,0.174668
11.1,0.165861
11.1125,0.150147
11.125,0.11103
11.1375,0.062181
11.15,0.005842
11.1625,-0.062552
11.175,-0.143415
11.1875,-0.215341
11.2,-0.26941
11.2125,-0.310764
11.225,-0.332939
11.2375,-0.335449
11.25,-0.307379
11.2625,-0.270086
11.275,-0.218839
11.2875,-0.173393
11.3,-0.137724
11.3125,-0.108902
11.325,-0.08618
11.3375,-0.072354
11.35,-0.054221
11.3625,-0.041418
11.375,-0.027618
11.3875,-0.010804
11.4,0.02542
11.4125,0.071017
11.425,0.117161
11.4375,0.16745
11.45,0.226332
11.4625,0.279007
11.475,0.31225
11.4875,0.32363
11.5,0.312668
11.5125,0.283411
11.525,0.232379
11.5375,0.167814
11.55,0.101768
11.5625,0.035505
11.575,-0.034293
11.5875,-0.078186
11.6,-0.109235
11.6125,-0.131281
11.625,-0.149606
11.6375,-0.148679
11.65,-0.156111
11.6625,-0.158831
11.675,-0.165898
11.6875,-0.1723
11.7,-0.188775
11.7125,-0.213679
11.725,-0.236451
11.7375,-0.25329
11.75,-0.262638
11.7625,-0.244451
11.775,-0.220878
11.7875,-0.169772
11.8,-0.111648
11.8125,-0.028716
11.825,0.050132
11.8375,0.130615
11.85,0.191012
11.8625,0.242345
11.875,0.272274
11.8875,0.277332
11.9,0.271164
11.9125,0.246173
11.925,0.222128
11.9375,0.199219
11.95,0.184683
11.9625,0.163679
11.975,0.148504
11.9875,0.151352
12,0.150516
12.0125,0.141824
12.025,0.123519
12.0375,0.091967
12.05,0.060026
12.0625,0.009424
12.075,-0.054851
12.0875,-0.127353
12.1,-0.197643
12.1125,-0.259272
12.125,-0.300945
12.1375,-0.336725
12.15,-0.352314
12.1625,-0.341314
12.175,-0.317534
12.1875,-0.274143
12.2,-0.214865
12.2125,-0.155021
12.225,-0.109486
12.2375,-0.065582
12.25,-0.031862
12.2625,-0.012405
12.275,0.00545
12.2875,0.017321
12.3,0.02271
12.3125,0.043376
12.325,0.060878
12.3375,0.094675
12.35,0.132721
12.3625,0.174764
12.375,0.223796
12.3875,0.261831
12.4,0.276867
12.4125,0.288332
12.425,0.263777
12.4375,0.219468
12.45,0.173928
12.4625,0.105504
12.475,0.027498
12.4875,-0.047974
12.5,-0.106077
12.5125,-0.167044
12.525,-0.211713
12.5375,-0.237412
12.55,-0.245452
12.5625,-0.241581
12.575,-0.240874
12.5875,-0.237997
12.6,-0.239067
12.6125,-0.24754
12.625,-0.256049
12.6375,-0.271646
12.65,-0.278168
12.6625,-0.281841
12.675,-0.274246
12.6875,-0.259172
12.7,-0.218702
12.7125,-0.1689
12.725,-0.110311
12.7375,-0.028013
12.75,0.049936
12.7625,0.114582
12.775,0.172832
12.7875,0.213507
12.8,0.231073
12.8125,0.23147
12.825,0.214545
12.8375,0.195659
12.85,0.16451
12.8625,0.131301
12.875,0.098568
12.8875,0.064236
12.9,0.04
12.9125,0.033325
12.925,0.024269
12.9375,0.009098
12.95,-0.00328
12.9625,-0.016739
12.975,-0.055714
12.9875,-0.107164
13,-0.161845
13.0125,-0.214596
13.025,-0.276411
13.0375,-0.337543
13.05,-0.376209
13.0625,-0.397977
13.075,-0.405268
13.0875,-0.375431
13.1,-0.342958
13.1125,-0.290341
13.125,-0.223767
13.1375,-0.162561
13.15,-0.096944
13.1625,-0.04298
13.175,-0.013891
13.1875,0.003621
13.2,0.022011
13.2125,0.029851
13.225,0.03424
13.2375,0.040579
13.25,0.064468
13.2625,0.083407
13.275,0.10952
13.2875,0.145912
13.3,0.172864
13.3125,0.202243
13.325,0.221418
13.3375,0.212208
13.35,0.185537
13.3625,0.144716
13.375,0.084155
13.3875,0.00463
13.4,-0.080508
13.4125,-0.149426
13.425,-0.212684
13.4375,-0.261673
13.45,-0.292723
13.4625,-0.311306
13.475,-0.309467
13.4875,-0.300816
13.5,-0.277083
13.5125,-0.264195
13.525,-0.249137
13.5375,-0.242787
13.55,-0.236515
13.5625,-0.246793
13.575,-0.259129
13.5875,-0.250386
13.6,-0.234147
13.6125,-0.220513
13.625,-0.178692
13.6375,-0.129361
13.65,-0.056954
13.6625,0.014711
13.675,0.090434
13.6875,0.15611
13.7,0.214966
13.7125,0.247592
13.725,0.260121
13.7375,0.26252
13.75,0.249954
13.7625,0.219319
13.775,0.180828
13.7875,0.14048
13.8,0.098441
13.8125,0.061134
13.825,0.031238
13.8375,0.020857
13.85,0.005383
13.8625,-0.010566
13.875,-0.019737
13.8875,-0.043133
13.9,-0.077047
13.9125,-0.109441
13.925,-0.151622
13.9375,-0.20087
13.95,-0.245306
13.9625,-0.289353
13.975,-0.315297
13.9875,-0.325305
