timeSec,value
4.2125,-0.357296
4.225,-0.331309
4.2375,-0.296495
4.25,-0.250353
4.2625,-0.203038
4.275,-0.145652
4.2875,-0.087024
4.3,-0.021706
4.3125,0.048882
4.325,0.109172
4.3375,0.169516
4.35,0.223138
4.3625,0.277905
4.375,0.327436
4.3875,0.358683
4.4,0.390922
4.4125,0.406702
4.425,0.410236
4.4375,0.408982
4.45,0.392756
4.4625,0.373961
4.475,0.34819
4.4875,0.317668
4.5,0.289204
4.5125,0.248389
4.525,0.21551
4.5375,0.180847
4.55,0.144349
4.5625,0.118808
4.575,0.093435
4.5875,0.067045
4.6,0.041369
4.6125,0.024686
4.625,0.003823
4.6375,-0.012261
4.65,-0.024779
4.6625,-0.044925
4.675,-0.065092
4.6875,-0.092055
4.7,-0.116836
4.7125,-0.153959
4.725,-0.191377
4.7375,-0.228678
4.75,-0.274215
4.7625,-0.320775
4.775,-0.363267
4.7875,-0.403493
4.8,-0.434109
4.8125,-0.466466
4.825,-0.493124
4.8375,-0.500088
4.85,-0.500917
4.8625,-0.498329
4.875,-0.483676
4.8875,-0.459388
4.9,-0.419652
4.9125,-0.367062
4.925,-0.312607
4.9375,-0.249002
4.95,-0.181932
4.9625,-0.11943
4.975,-0.054525
4.9875,0.005997
5,0.065944
5.0125,0.117693
5.025,0.157841
5.0375,0.189836
5.05,0.214449
5.0625,0.234544
5.075,0.249676
5.0875,0.255719
5.1,0.261363
5.1125,0.259268
5.125,0.251639
5.1375,0.243653
5.15,0.244483
5.1625,0.238639
5.175,0.240418
5.1875,0.237006
5.2,0.235655
5.2125,0.234747
5.225,0.24341
5.2375,0.245186
5.25,0.247144
5.2625,0.248886
5.275,0.246134
5.2875,0.234867
5.3,0.220643
5.3125,0.203564
5.325,0.175279
5.3375,0.137678
5.35,0.092629
5.3625,0.045561
5.375,-0.009718
5.3875,-0.074549
5.4,-0.134
5.4125,-0.195259
5.425,-0.25091
5.4375,-0.308768
5.45,-0.356453
5.4625,-0.396676
5.475,-0.430462
5.4875,-0.459306
5.5,-0.475099
5.5125,-0.474198
5.525,-0.463004
5.5375,-0.44608
5.55,-0.421129
5.5625,-0.393138
5.575,-0.359533
5.5875,-0.313407
5.6,-0.274542
5.6125,-0.231398
5.625,-0.186992
5.6375,-0.148406
5.65,-0.107724
5.6625,-0.072267
5.675,-0.049442
5.6875,-0.021846
5.7,-0.006332
5.7125,0.017216
5.725,0.037088
5.7375,0.058346
5.75,0.069337
5.7625,0.084655
5.775,0.108771
5.7875,0.136031
5.8,0.163012
5.8125,0.191837
5.825,0.227636
5.8375,0.260222
5.85,0.301215
5.8625,0.336995
5.875,0.365152
5.8875,0.394747
5.9,0.424129
5.9125,0.438214
5.925,0.452837
5.9375,0.451985
5.95,0.440893
5.9625,0.415751
5.975,0.381688
5.9875,0.345896
6,0.29357
6.0125,0.237682
6.025,0.181684
6.0375,0.111764
6.05,0.051007
6.0625,-0.012243
6.075,-0.069966
6.0875,-0.126722
6.1,-0.184502
6.1125,-0.234259
6.125,-0.270387
6.1375,-0.298801
6.15,-0.320893
6.1625,-0.337139
6.175,-0.338729
6.1875,-0.336064
6.2,-0.336539
6.2125,-0.324483
6.225,-0.312973
6.2375,-0.305185
6.25,-0.299233
6.2625,-0.288553
6.275,-0.281124
6.2875,-0.272847
6.3,-0.266019
6.3125,-0.262883
6.325,-0.257706
6.3375,-0.253161
6.35,-0.247541
6.3625,-0.243602
6.375,-0.229442
6.3875,-0.211836
6.4,-0.183639
6.4125,-0.14949
6.425,-0.109602
6.4375,-0.063452
6.45,-0.012449
6.4625,0.041283
6.475,0.102185
6.4875,0.161207
6.5,0.214603
6.5125,0.268015
6.525,0.327216
6.5375,0.374186
6.55,0.416364
6.5625,0.444403
6.575,0.471812
6.5875,0.483823
6.6,0.490407
6.6125,0.483407
6.625,0.467541
6.6375,0.434524
6.65,0.402048
6.6625,0.364307
6.675,0.323358
6.6875,0.277568
6.7,0.225325
6.7125,0.179563
6.725,0.138529
6.7375,0.096037
6.75,0.054778
6.7625,0.024532
6.775,-0.001267
6.7875,-0.024598
6.8,-0.041415
6.8125,-0.06142
6.825,-0.07788
6.8375,-0.089412
6.85,-0.101559
6.8625,-0.11233
6.875,-0.131472
6.8875,-0.147026
6.9,-0.163938
6.9125,-0.193366
6.925,-0.225348
6.9375,-0.253992
6.95,-0.278421
6.9625,-0.310819
6.975,-0.332488
6.9875,-0.35191
7,-0.363498
7.0125,-0.366592
7.025,-0.362898
7.0375,-0.354767
7.05,-0.329775
7.0625,-0.295273
7.075,-0.258099
7.0875,-0.212177
7.1,-0.156089
7.1125,-0.09475
7.125,-0.035148
7.1375,0.036272
7.15,0.107105
7.1625,0.173707
7.175,0.233144
7.1875,0.290005
7.2,0.33233
7.2125,0.374809
7.225,0.40551
7.2375,0.425812
7.25,0.437406
7.2625,0.439398
7.275,0.428631
7.2875,0.42341
7.3,0.406874
7.3125,0.389401
7.325,0.36331
7.3375,0.342755
7.35,0.31843
7.3625,0.295949
7.375,0.2813
7.3875,0.267309
7.4,0.258043
7.4125,0.250239
7.425,0.233706
7.4375,0.2189
7.45,0.203292
7.4625,0.185037
7.475,0.169788
7.4875,0.14226
7.5,0.11884
7.5125,0.082001
7.525,0.046026
7.5375,-0.003161
7.55,-0.053532
7.5625,-0.104253
7.575,-0.155966
7.5875,-0.207451
7.6,-0.256325
7.6125,-0.304582
7.625,-0.344393
7.6375,-0.383552
7.65,-0.412691
7.6625,-0.436471
7.675,-0.442117
7.6875,-0.439278
7.7,-0.425819
7.7125,-0.40817
7.725,-0.376189
7.7375,-0.338632
7.75,-0.298002
7.7625,-0.244619
7.775,-0.18747
7.7875,-0.134473
7.8,-0.078305
7.8125,-0.031931
7.825,0.020388
7.8375,0.066361
7.85,0.105844
7.8625,0.140449
7.875,0.168106
7.8875,0.191712
7.9,0.211136
7.9125,0.228818
7.925,0.238776
7.9375,0.253265
7.95,0.264537
7.9625,0.268679
7.975,0.284595
7.9875,0.295555
8,0.316384
8.0125,0.33622
8.025,0.351724
8.0375,0.369709
8.05,0.391028
8.0625,0.411637
8.075,0.428397
8.0875,0.438952
8.1,0.43775
8.1125,0.428706
8.125,0.418644
8.1375,0.394517
8.15,0.357708
8.1625,0.320788
8.175,0.277269
8.1875,0.217768
8.2,0.153028
8.2125,0.08873
8.225,0.017371
8.2375,-0.052715
8.25,-0.113558
8.2625,-0.177419
8.275,-0.232174
8.2875,-0.276519
8.3,-0.309554
8.3125,-0.333736
8.325,-0.35035
8.3375,-0.35764
8.35,-0.360253
8.3625,-0.358331
8.375,-0.346342
8.3875,-0.327918
8.4,-0.304433
8.4125,-0.2775
8.425,-0.252952
8.4375,-0.224461
8.45,-0.196565
8.4625,-0.173387
8.475,-0.153837
8.4875,-0.14073
8.5,-0.124593
8.5125,-0.110951
8.525,-0.101559
8.5375,-0.087215
8.55,-0.071006
8.5625,-0.058241
8.575,-0.040421
8.5875,-0.017122
8.6,0.006792
8.6125,0.038068
8.625,0.082914
8.6375,0.12941
8.65,0.171135
8.6625,0.222328
8.675,0.272265
8.6875,0.32169
8.7,0.36769
8.7125,0.402321
8.725,0.430961
8.7375,0.455286
8.75,0.473904
8.7625,0.484585
8.775,0.474005
8.7875,0.454626
8.8,0.43302
8.8125,0.402853
8.825,0.353274
8.8375,0.298772
8.85,0.241306
8.8625,0.185944
8.875,0.128543
8.8875,0.069189
8.9,0.015618
8.9125,-0.039117
8.925,-0.082064
8.9375,-0.128424
8.95,-0.164716
8.9625,-0.196275
8.975,-0.214982
8.9875,-0.232618
9,-0.244558
9.0125,-0.252938
9.025,-0.25568
9.0375,-0.260961
9.05,-0.269267
9.0625,-0.271231
9.075,-0.270463
9.0875,-0.283109
9.1,-0.297525
9.1125,-0.307153
9.125,-0.313314
9.1375,-0.322581
9.15,-0.330536
9.1625,-0.334753
9.175,-0.339725
9.1875,-0.339007
9.2,-0.335549
9.2125,-0.314974
9.225,-0.290009
9.2375,-0.254539
9.25,-0.213006
9.2625,-0.163242
9.275,-0.106715
9.2875,-0.049027
9.3,0.01061
9.3125,0.078976
9.325,0.148146
9.3375,0.214542
9.35,0.272812
9.3625,0.323773
9.375,0.374229
9.3875,0.413409
9.4,0.444836
9.4125,0.466829
9.425,0.468446
9.4375,0.462087
9.45,0.454266
9.4625,0.431964
9.475,0.400209
9.4875,0.365774
9.5,0.326258
9.5125,0.295312
9.525,0.262445
9.5375,0.229399
9.55,0.192889
9.5625,0.166609
9.575,0.13842
9.5875,0.116604
9.6,0.100682
9.6125,0.081824
9.625,0.066984
9.6375,0.047341
9.65,0.028569
9.6625,0.008847
9.675,-0.008411
9.6875,-0.035003
9.7,-0.065017
9.7125,-0.096027
9.725,-0.132328
9.7375,-0.170601
9.75,-0.207402
9.7625,-0.252843
9.775,-0.292517
9.7875,-0.327824
9.8,-0.368327
9.8125,-0.400053
9.825,-0.422844
9.8375,-0.440231
9.85,-0.449575
9.8625,-0.439248
9.875,-0.419625
9.8875,-0.391552
9.9,-0.356656
9.9125,-0.315322
9.925,-0.26302
9.9375,-0.207888
9.95,-0.149409
9.9625,-0.086804
9.975,-0.02826
9.9875,0.035711
10,0.093021
10.0125,0.141995
10.025,0.18643
10.0375,0.226622
10.05,0.251167
10.0625,0.272857
10.075,0.288335
10.0875,0.301707
10.1,0.308842
10.1125,0.304453
10.125,0.302411
10.1375,0.29383
10.15,0.285477
10.1625,0.277331
10.175,0.279078
10.1875,0.27361
10.2,0.271004
10.2125,0.278677
10.225,0.280002
10.2375,0.283341
10.25,0.284823
10.2625,0.288424
10.275,0.277813
10.2875,0.26572
10.3,0.251883
10.3125,0.227228
10.325,0.20078
10.3375,0.167696
10.35,0.127377
10.3625,0.078302
10.375,0.022053
10.3875,-0.034775
10.4,-0.099333
10.4125,-0.157499
10.425,-0.213412
10.4375,-0.274481
10.45,-0.328652
10.4625,-0.367771
10.475,-0.398259
10.4875,-0.418208
10.5,-0.428723
10.5125,-0.438634
10.525,-0.428916
10.5375,-0.411941
10.55,-0.386881
10.5625,-0.354555
10.575,-0.312433
10.5875,-0.266478
10.6,-0.226261
10.6125,-0.183356
10.625,-0.136461
10.6375,-0.094687
10.65,-0.062828
10.6625,-0.031684
10.675,-0.006369
10.6875,0.022259
10.7,0.040414
10.7125,0.058553
10.725,0.073844
10.7375,0.084916
10.75,0.101038
10.7625,0.11519
10.775,0.132601
10.7875,0.156024
10.8,0.186438
10.8125,0.215196
10.825,0.243429
10.8375,0.282903
10.85,0.315275
10.8625,0.345898
10.875,0.377
10.8875,0.402852
10.9,0.430855
10.9125,0.450974
10.925,0.46383
10.9375,0.469048
10.95,0.454522
10.9625,0.432964
10.975,0.398889
10.9875,0.363752
11,0.312975
11.0125,0.252957
11.025,0.197917
11.0375,0.138374
11.05,0.074215
11.0625,0.009642
11.075,-0.056867
11.0875,-0.109566
11.1,-0.164956
11.1125,-0.21606
11.125,-0.258365
11.1375,-0.286769
11.15,-0.313346
11.1625,-0.328052
11.175,-0.335206
11.1875,-0.331094
11.2,-0.32487
11.2125,-0.311508
11.225,-0.294949
11.2375,-0.283868
11.25,-0.278184
11.2625,-0.26396
11.275,-0.260041
11.2875,-0.256699
11.3,-0.246709
11.3125,-0.24543
11.325,-0.242366
11.3375,-0.238376
11.35,-0.234404
11.3625,-0.223319
11.375,-0.205929
11.3875,-0.190219
11.4,-0.167916
11.4125,-0.140809
11.425,-0.100854
11.4375,-0.061073
11.45,-0.013662
11.4625,0.043576
11.475,0.102377
11.4875,0.161221
11.5,0.221676
11.5125,0.278334
11.525,0.330891
11.5375,0.377995
11.55,0.419153
11.5625,0.446837
11.575,0.475027
11.5875,0.480717
11.6,0.48034
11.6125,0.472136
11.625,0.454483
11.6375,0.4299
11.65,0.397076
11.6625,0.356453
11.675,0.308679
11.6875,0.254676
11.7,0.201414
11.7125,0.148276
11.725,0.09806
11.7375,0.056837
11.75,0.020372
11.7625,-0.014793
11.775,-0.04874
11.7875,-0.072297
11.8,-0.093103
11.8125,-0.106987
11.825,-0.116095
11.8375,-0.136021
11.85,-0.146392
11.8625,-0.164152
11.875,-0.184031
11.8875,-0.208133
11.9,-0.230463
11.9125,-0.248768
11.925,-0.270155
11.9375,-0.294424
11.95,-0.327532
11.9625,-0.359363
11.975,-0.376968
11.9875,-0.400599
12,-0.409633
12.0125,-0.410033
12.025,-0.402085
12.0375,-0.386747
12.05,-0.367673
12.0625,-0.331702
12.075,-0.288777
12.0875,-0.236677
12.1,-0.179567
12.1125,-0.124293
12.125,-0.062013
12.1375,0.007614
12.15,0.073674
12.1625,0.132989
12.175,0.189185
12.1875,0.246631
12.2,0.297066
12.2125,0.329456
12.225,0.357506
12.2375,0.37762
12.25,0.385733
12.2625,0.385134
12.275,0.379441
12.2875,0.363243
12.3,0.344847
12.3125,0.327567
12.325,0.307505
12.3375,0.293208
12.35,0.278732
12.3625,0.262667
12.375,0.243592
12.3875,0.234616
12.4,0.227951
12.4125,0.220226
12.425,0.214817
12.4375,0.20668
12.45,0.198555
12.4625,0.179923
12.475,0.166787
12.4875,0.143427
12.5,0.115547
12.5125,0.080869
12.525,0.046329
12.5375,0.004085
12.55,-0.04771
12.5625,-0.098423
12.575,-0.148247
12.5875,-0.199059
12.6,-0.256596
12.6125,-0.310278
12.625,-0.360365
12.6375,-0.395048
12.65,-0.418817
12.6625,-0.444016
12.675,-0.457336
12.6875,-0.455701
12.7,-0.448084
12.7125,-0.427912
12.725,-0.392849
12.7375,-0.349803
12.75,-0.302296
12.7625,-0.255509
12.775,-0.197755
12.7875,-0.142159
12.8,-0.093924
12.8125,-0.038764
12.825,0.013028
12.8375,0.05329
12.85,0.092298
12.8625,0.119372
12.875,0.145972
12.8875,0.168563
12.9,0.182847
12.9125,0.194878
12.925,0.205773
12.9375,0.217949
12.95,0.223472
12.9625,0.233581
12.975,0.239919
12.9875,0.256552
13,0.274275
13.0125,0.291756
13.025,0.309807
13.0375,0.324887
13.05,0.346084
13.0625,0.364381
13.075,0.3727
13.0875,0.382844
13.1,0.384476
13.1125,0.379253
13.125,0.363814
13.1375,0.337388
13.15,0.303549
13.1625,0.259461
13.175,0.215808
13.1875,0.158792
13.2,0.102896
13.2125,0.037464
13.225,-0.034175
13.2375,-0.100939
13.25,-0.166635
13.2625,-0.229075
13.275,-0.28112
13.2875,-0.332771
13.3,-0.367691
13.3125,-0.394004
13.325,-0.417668
13.3375,-0.421661
13.35,-0.426765
13.3625,-0.417695
13.375,-0.40121
13.3875,-0.377995
13.4,-0.351426
13.4125,-0.319284
13.425,-0.288172
13.4375,-0.266174
13.45,-0.234707
13.4625,-0.214347
13.475,-0.197713
13.4875,-0.176907
13.5,-0.163107
13.5125,-0.142082
13.525,-0.132491
13.5375,-0.117036
13.55,-0.099287
13.5625,-0.082695
13.575,-0.059321
13.5875,-0.029831
13.6,-0.000308
13.6125,0.039976
13.625,0.073179
13.6375,0.119598
13.65,0.164341
13.6625,0.215408
13.675,0.265556
13.6875,0.317302
13.7,0.361083
13.7125,0.405774
13.725,0.436873
13.7375,0.467375
13.75,0.4874
13.7625,0.497904
13.775,0.489049
13.7875,0.474743
13.8,0.45374
13.8125,0.422933
13.825,0.373683
13.8375,0.328858
13.85,0.276272
13.8625,0.213338
13.875,0.156383
13.8875,0.098407
13.9,0.041071
13.9125,-0.00872
13.925,-0.060392
13.9375,-0.102383
13.95,-0.140927
13.9625,-0.167014
13.975,-0.185298
13.9875,-0.19595
