timeSec,value
4.6625,0.175155
4.675,0.165985
4.6875,0.144439
4.7,0.123096
4.7125,0.09523
4.725,0.066392
4.7375,0.028693
4.75,-0.018798
4.7625,-0.08162
4.775,-0.146862
4.7875,-0.220972
4.8,-0.300301
4.8125,-0.369474
4.825,-0.43794
4.8375,-0.495641
4.85,-0.543187
4.8625,-0.571785
4.875,-0.580882
4.8875,-0.569542
4.9,-0.539702
4.9125,-0.487358
4.925,-0.417038
4.9375,-0.344436
4.95,-0.246883
4.9625,-0.145224
4.975,-0.042916
4.9875,0.052429
5,0.138668
5.0125,0.217021
5.025,0.279966
5.0375,0.323498
5.05,0.348206
5.0625,0.372315
5.075,0.37175
5.0875,0.374986
5.1,0.371603
5.1125,0.361542
5.125,0.3442
5.1375,0.323053
5.15,0.305336
5.1625,0.295579
5.175,0.289557
5.1875,0.293318
5.2,0.285503
5.2125,0.286538
5.225,0.284154
5.2375,0.269691
5.25,0.240556
5.2625,0.199039
5.275,0.149463
5.2875,0.094981
5.3,0.023407
5.3125,-0.064626
5.325,-0.145935
5.3375,-0.241311
5.35,-0.334061
5.3625,-0.4183
5.375,-0.49261
5.3875,-0.541436
5.4,-0.578371
5.4125,-0.588165
5.425,-0.579153
5.4375,-0.557702
5.45,-0.519049
5.4625,-0.453796
5.475,-0.38375
5.4875,-0.293778
5.5,-0.21107
5.5125,-0.127504
5.525,-0.040469
5.5375,0.034553
5.55,0.095458
5.5625,0.149511
5.575,0.188119
5.5875,0.222214
5.6,0.24654
5.6125,0.254407
5.625,0.26351
5.6375,0.274509
5.65,0.277344
5.6625,0.282083
5.675,0.284392
5.6875,0.292086
5.7,0.302566
5.7125,0.31532
5.725,0.335773
5.7375,0.348213
5.75,0.360946
5.7625,0.361236
5.775,0.354456
5.7875,0.330525
5.8,0.288136
5.8125,0.231208
5.825,0.157985
5.8375,0.079209
5.85,-0.016467
5.8625,-0.108129
5.875,-0.20171
5.8875,-0.298032
5.9,-0.381414
5.9125,-0.457674
5.925,-0.521094
5.9375,-0.552655
5.95,-0.574799
5.9625,-0.571728
5.975,-0.542768
5.9875,-0.508986
6,-0.448481
6.0125,-0.384142
6.025,-0.307878
6.0375,-0.230638
6.05,-0.154212
6.0625,-0.086158
6.075,-0.029297
6.0875,0.026515
6.1,0.071197
6.1125,0.107996
6.125,0.134431
6.1375,0.160538
6.15,0.1737
6.1625,0.196993
6.175,0.218811
6.1875,0.241257
6.2,0.268453
6.2125,0.296176
6.225,0.33719
6.2375,0.382023
6.25,0.417712
6.2625,0.456989
6.275,0.479815
6.2875,0.497239
6.3,0.496125
6.3125,0.482114
6.325,0.450003
6.3375,0.407481
6.35,0.33932
6.3625,0.267915
6.375,0.171981
6.3875,0.071074
6.4,-0.038783
6.4125,-0.148248
6.425,-0.237691
6.4375,-0.324101
6.45,-0.395055
6.4625,-0.458321
6.475,-0.491301
6.4875,-0.516235
6.5,-0.509142
6.5125,-0.483853
6.525,-0.456183
6.5375,-0.405476
6.55,-0.350501
6.5625,-0.297161
6.575,-0.240888
6.5875,-0.184229
6.6,-0.130112
6.6125,-0.091575
6.625,-0.060476
6.6375,-0.031867
6.65,-0.003336
6.6625,0.01953
6.675,0.036348
6.6875,0.051451
6.7,0.079132
6.7125,0.112918
6.725,0.153184
6.7375,0.196172
6.75,0.253322
6.7625,0.316164
6.775,0.373573
6.7875,0.426848
6.8,0.471915
6.8125,0.513381
6.825,0.542078
6.8375,0.556693
6.85,0.545345
6.8625,0.518898
6.875,0.465239
6.8875,0.405863
6.9,0.32327
6.9125,0.225553
6.925,0.120288
6.9375,0.010595
6.95,-0.09211
6.9625,-0.193366
6.975,-0.275462
6.9875,-0.345433
7,-0.403506
7.0125,-0.443927
7.025,-0.467918
7.0375,-0.473781
7.05,-0.460988
7.0625,-0.438277
7.075,-0.414654
7.0875,-0.377756
7.1,-0.338826
7.1125,-0.303929
7.125,-0.273172
7.1375,-0.243651
7.15,-0.216656
7.1625,-0.201103
7.175,-0.186209
7.1875,-0.16638
7.2,-0.153221
7.2125,-0.125395
7.225,-0.095057
7.2375,-0.049564
7.25,-0.004616
7.2625,0.050592
7.275,0.11945
7.2875,0.195613
7.3,0.276435
7.3125,0.3504
7.325,0.423931
7.3375,0.488032
7.35,0.531655
7.3625,0.562854
7.375,0.580215
7.3875,0.575903
7.4,0.549751
7.4125,0.506764
7.425,0.446099
7.4375,0.369281
7.45,0.273719
7.4625,0.182586
7.475,0.081012
7.4875,-0.017793
7.5,-0.098195
7.5125,-0.166528
7.525,-0.233596
7.5375,-0.281707
7.55,-0.314795
7.5625,-0.335511
7.575,-0.347075
7.5875,-0.345812
7.6,-0.333992
7.6125,-0.322002
7.625,-0.306597
7.6375,-0.289872
7.65,-0.276394
7.6625,-0.274903
7.675,-0.278406
7.6875,-0.272728
7.7,-0.270556
7.7125,-0.260939
7.725,-0.256993
7.7375,-0.239211
7.75,-0.215769
7.7625,-0.17825
7.775,-0.128416
7.7875,-0.060782
7.8,0.008811
7.8125,0.08309
7.825,0.162828
7.8375,0.250325
7.85,0.341606
7.8625,0.429032
7.875,0.50513
7.8875,0.553462
7.9,0.59102
7.9125,0.608413
7.925,0.607301
7.9375,0.579172
7.95,0.529119
7.9625,0.472136
7.975,0.399523
7.9875,0.320233
8,0.236675
8.0125,0.144299
8.025,0.055303
8.0375,-0.021314
8.05,-0.086237
8.0625,-0.14513
8.075,-0.180006
8.0875,-0.214107
8.1,-0.234197
8.1125,-0.242505
8.125,-0.246353
8.1375,-0.255004
8.15,-0.252206
8.1625,-0.256674
8.175,-0.268513
8.1875,-0.287666
8.2,-0.30298
8.2125,-0.315474
8.225,-0.329013
8.2375,-0.338596
8.25,-0.352417
8.2625,-0.348885
8.275,-0.340147
8.2875,-0.314911
8.3,-0.274647
8.3125,-0.223748
8.325,-0.154782
8.3375,-0.073649
8.35,0.015339
8.3625,0.114898
8.375,0.216825
8.3875,0.315215
8.4,0.4033
8.4125,0.482661
8.425,0.538769
8.4375,0.570971
8.45,0.594467
8.4625,0.595043
8.475,0.564786
8.4875,0.522606
8.5,0.466138
8.5125,0.404319
8.525,0.326016
8.5375,0.254695
8.55,0.189924
8.5625,0.12421
8.575,0.061685
8.5875,0.007704
8.6,-0.036748
8.6125,-0.06811
8.625,-0.095401
8.6375,-0.110234
8.65,-0.122862
8.6625,-0.146343
8.675,-0.170841
8.6875,-0.195539
8.7,-0.219863
8.7125,-0.247301
8.725,-0.284439
8.7375,-0.319603
8.75,-0.358553
8.7625,-0.387322
8.775,-0.410493
8.7875,-0.431562
8.8,-0.442523
8.8125,-0.425251
8.825,-0.394386
8.8375,-0.349425
8.85,-0.292048
8.8625,-0.219281
8.875,-0.135202
8.8875,-0.03907
8.9,0.056506
8.9125,0.161544
8.925,0.252268
8.9375,0.339482
8.95,0.412592
8.9625,0.475153
8.975,0.507671
8.9875,0.522045
9,0.526354
9.0125,0.500697
9.025,0.462216
9.0375,0.415232
9.05,0.356553
9.0625,0.302651
9.075,0.251072
9.0875,0.204222
9.1,0.155532
9.1125,0.120158
9.125,0.086357
9.1375,0.051272
9.15,0.021337
9.1625,0.006464
9.175,-0.014408
9.1875,-0.037256
9.2,-0.059442
9.2125,-0.086189
9.225,-0.133548
9.2375,-0.185305
9.25,-0.245517
9.2625,-0.299446
9.275,-0.364576
9.2875,-0.414697
9.3,-0.46062
9.3125,-0.507157
9.325,-0.536999
9.3375,-0.540361
9.35,-0.534218
9.3625,-0.506391
9.375,-0.462374
9.3875,-0.394704
9.4,-0.312379
9.4125,-0.224003
9.425,-0.126854
9.4375,-0.023414
9.45,0.084211
9.4625,0.177383
9.475,0.255758
9.4875,0.32901
9.5,0.381265
9.5125,0.415111
9.525,0.439546
9.5375,0.44246
9.55,0.430402
9.5625,0.413007
9.575,0.376434
9.5875,0.340814
9.6,0.30817
9.6125,0.267357
9.625,0.241846
9.6375,0.216677
9.65,0.19775
9.6625,0.181827
9.675,0.171011
9.6875,0.157994
9.7,0.140081
9.7125,0.123135
9.725,0.099069
9.7375,0.059388
9.75,0.007344
9.7625,-0.04676
9.775,-0.109757
9.7875,-0.175177
9.8,-0.248523
9.8125,-0.322406
9.825,-0.389074
9.8375,-0.456674
9.85,-0.503875
9.8625,-0.539074
9.875,-0.545908
9.8875,-0.544707
9.9,-0.516689
9.9125,-0.469948
9.925,-0.400543
9.9375,-0.321998
9.95,-0.228613
9.9625,-0.140025
9.975,-0.037603
9.9875,0.05229
10,0.143355
10.0125,0.220521
10.025,0.276971
10.0375,0.329756
10.05,0.367165
10.0625,0.382526
10.075,0.382333
10.0875,0.378601
10.1,0.375224
10.1125,0.363096
10.125,0.349546
10.1375,0.339733
10.15,0.334446
10.1625,0.329203
10.175,0.331741
10.1875,0.336673
10.2,0.338462
10.2125,0.331568
10.225,0.330322
10.2375,0.312753
10.25,0.284627
10.2625,0.24373
10.275,0.202206
10.2875,0.139928
10.3,0.068396
10.3125,-0.013452
10.325,-0.105832
10.3375,-0.201038
10.35,-0.282013
10.3625,-0.358476
10.375,-0.424467
10.3875,-0.484748
10.4,-0.522539
10.4125,-0.537813
10.425,-0.539263
10.4375,-0.506378
10.45,-0.464341
10.4625,-0.406084
10.475,-0.33679
10.4875,-0.256675
10.5,-0.165699
10.5125,-0.077905
10.525,-0.000758
10.5375,0.06889
10.55,0.128199
10.5625,0.18156
10.575,0.215204
10.5875,0.240177
10.6,0.262609
10.6125,0.278322
10.625,0.285016
10.6375,0.289796
10.65,0.28861
10.6625,0.295229
10.675,0.301757
10.6875,0.318438
10.7,0.328919
10.7125,0.342732
10.725,0.354615
10.7375,0.366278
10.75,0.381173
10.7625,0.373897
10.775,0.362235
10.7875,0.342746
10.8,0.304853
10.8125,0.241977
10.825,0.165287
10.8375,0.089093
10.85,-0.004436
10.8625,-0.102466
10.875,-0.205663
10.8875,-0.302124
10.9,-0.386326
10.9125,-0.454704
10.925,-0.508726
10.9375,-0.550733
10.95,-0.563503
10.9625,-0.560378
10.975,-0.53561
10.9875,-0.498137
11,-0.448913
11.0125,-0.389632
11.025,-0.321417
11.0375,-0.25066
11.05,-0.178599
11.0625,-0.110459
11.075,-0.046672
11.0875,-0.001273
11.1,0.047004
11.1125,0.072934
11.125,0.100335
11.1375,0.126133
11.15,0.146938
11.1625,0.161547
11.175,0.180381
11.1875,0.195684
11.2,0.228574
11.2125,0.265166
11.225,0.300359
11.2375,0.345273
11.25,0.389919
11.2625,0.425546
11.275,0.454354
11.2875,0.467099
11.3,0.472165
11.3125,0.467195
11.325,0.438287
11.3375,0.393167
11.35,0.337734
11.3625,0.259548
11.375,0.166028
11.3875,0.063581
11.4,-0.03591
11.4125,-0.144344
11.425,-0.241503
11.4375,-0.327589
11.45,-0.399427
11.4625,-0.451736
11.475,-0.487479
11.4875,-0.507702
11.5,-0.501274
11.5125,-0.48607
11.525,-0.449128
11.5375,-0.397992
11.55,-0.349142
11.5625,-0.289266
11.575,-0.234436
11.5875,-0.176189
11.6,-0.123234
11.6125,-0.082564
11.625,-0.048064
11.6375,-0.023002
11.65,0.001428
11.6625,0.024028
11.675,0.037646
11.6875,0.055238
11.7,0.07965
11.7125,0.106582
11.725,0.141565
11.7375,0.184496
11.75,0.238827
11.7625,0.288979
11.775,0.342561
11.7875,0.394786
11.8,0.44186
11.8125,0.487877
11.825,0.521562
11.8375,0.530817
11.85,0.527604
11.8625,0.495974
11.875,0.445505
11.8875,0.37631
11.9,0.29829
11.9125,0.207679
11.925,0.110025
11.9375,0.006968
11.95,-0.093526
11.9625,-0.191914
11.975,-0.275775
11.9875,-0.340036
12,-0.392494
12.0125,-0.426146
12.025,-0.44235
12.0375,-0.442415
12.05,-0.437305
12.0625,-0.415953
12.075,-0.385096
12.0875,-0.347232
12.1,-0.313829
12.1125,-0.280636
12.125,-0.245575
12.1375,-0.221332
12.15,-0.19456
12.1625,-0.170593
12.175,-0.15178
12.1875,-0.142459
12.2,-0.124605
12.2125,-0.10584
12.225,-0.082253
12.2375,-0.045636
12.25,0.006357
12.2625,0.056442
12.275,0.126467
12.2875,0.193344
12.3,0.268989
12.3125,0.337582
12.325,0.4105
12.3375,0.476901
12.35,0.520675
12.3625,0.548605
12.375,0.567157
12.3875,0.565946
12.4,0.543488
12.4125,0.488065
12.425,0.427054
12.4375,0.348502
12.45,0.25279
12.4625,0.158032
12.475,0.060982
12.4875,-0.028903
12.5,-0.112155
12.5125,-0.186379
12.525,-0.254476
12.5375,-0.295817
12.55,-0.331489
12.5625,-0.345848
12.575,-0.354098
12.5875,-0.350246
12.6,-0.335743
12.6125,-0.315789
12.625,-0.301318
12.6375,-0.294093
12.65,-0.277713
12.6625,-0.275291
12.675,-0.265402
12.6875,-0.268711
12.7,-0.261416
12.7125,-0.262712
12.725,-0.249405
12.7375,-0.230706
12.75,-0.210996
12.7625,-0.175439
12.775,-0.125594
12.7875,-0.063706
12.8,0.01408
12.8125,0.089105
12.825,0.178063
12.8375,0.268824
12.85,0.358511
12.8625,0.443541
12.875,0.518737
12.8875,0.576666
12.9,0.612832
12.9125,0.632032
12.925,0.628565
12.9375,0.606764
12.95,0.56135
12.9625,0.494021
12.975,0.426067
12.9875,0.349165
13,0.261154
13.0125,0.167967
13.025,0.08641
13.0375,0.012175
13.05,-0.048609
13.0625,-0.104873
13.075,-0.143058
13.0875,-0.179596
13.1,-0.206087
13.1125,-0.222658
13.125,-0.226058
13.1375,-0.233209
13.15,-0.236918
13.1625,-0.245506
13.175,-0.251177
13.1875,-0.265595
13.2,-0.277395
13.2125,-0.290631
13.225,-0.314697
13.2375,-0.326784
13.25,-0.335774
13.2625,-0.337988
13.275,-0.329451
13.2875,-0.303916
13.3,-0.264796
13.3125,-0.213117
13.325,-0.142475
13.3375,-0.057034
13.35,0.034148
13.3625,0.137086
13.375,0.232455
13.3875,0.332253
13.4,0.411463
13.4125,0.47967
13.425,0.532619
13.4375,0.576844
13.45,0.599886
13.4625,0.601769
13.475,0.571944
13.4875,0.535644
13.5,0.472963
13.5125,0.41006
13.525,0.336577
13.5375,0.263504
13.55,0.196001
13.5625,0.126073
13.575,0.071999
13.5875,0.02733
13.6,-0.021148
13.6125,-0.056644
13.625,-0.08157
13.6375,-0.097869
13.65,-0.110495
13.6625,-0.130842
13.675,-0.150576
13.6875,-0.180464
13.7,-0.209446
13.7125,-0.24526
13.725,-0.282828
13.7375,-0.322678
13.75,-0.355158
13.7625,-0.391163
13.775,-0.414811
13.7875,-0.427753
13.8,-0.431794
13.8125,-0.424461
13.825,-0.397292
13.8375,-0.354945
13.85,-0.291442
13.8625,-0.213368
13.875,-0.116689
13.8875,-0.023683
13.9,0.07468
13.9125,0.181421
13.925,0.274511
13.9375,0.359873
13.95,0.427049
13.9625,0.479515
13.975,0.522037
13.9875,0.532097
